Komoditi,Tanggal, Harga Petani , Harga Pengecer 
Jagung Pipil Kering,8/18/2023,4800,5000
Jagung Pipil Kering,8/19/2023,,
Jagung Pipil Kering,8/20/2023,,
Jagung Pipil Kering,8/21/2023,4800,5000
Jagung Pipil Kering,8/22/2023,4800,5000
Jagung Pipil Kering,8/23/2023,4800,5000
Jagung Pipil Kering,8/24/2023,4800,5000
Jagung Pipil Kering,8/25/2023,4800,5000
Jagung Pipil Kering,8/26/2023,,
Jagung Pipil Kering,8/27/2023,,
Jagung Pipil Kering,8/28/2023,5000,5200
Jagung Pipil Kering,8/29/2023,5000,5200
Jagung Pipil Kering,8/30/2023,5000,5200
Jagung Pipil Kering,8/31/2023,5000,5200
Jagung Pipil Kering,9/1/2023,5000,5200
Jagung Pipil Kering,9/2/2023,,
Jagung Pipil Kering,9/3/2023,,
Jagung Pipil Kering,9/4/2023,5400,5700
Jagung Pipil Kering,9/5/2023,5400,5700
Jagung Pipil Kering,9/6/2023,5400,5700
Jagung Pipil Kering,9/7/2023,5400,5700
Jagung Pipil Kering,9/8/2023,5400,5700
Jagung Pipil Kering,9/9/2023,,
Jagung Pipil Kering,9/10/2023,,
Jagung Pipil Kering,9/11/2023,5400,5700
Jagung Pipil Kering,9/12/2023,5400,5700
Jagung Pipil Kering,9/13/2023,5400,5700
Jagung Pipil Kering,9/14/2023,5400,5700
Jagung Pipil Kering,9/15/2023,5400,5700
Jagung Pipil Kering,9/16/2023,,
Jagung Pipil Kering,9/17/2023,,
Jagung Pipil Kering,9/18/2023,5500,5800
Jagung Pipil Kering,9/19/2023,5500,5800
Jagung Pipil Kering,9/20/2023,5500,5800
Jagung Pipil Kering,9/21/2023,5500,5800
Jagung Pipil Kering,9/22/2023,5500,5800
Jagung Pipil Kering,9/23/2023,,
Jagung Pipil Kering,9/24/2023,,
Jagung Pipil Kering,9/25/2023,5500,5800
Jagung Pipil Kering,9/26/2023,5500,5800
Jagung Pipil Kering,9/27/2023,5500,5800
Jagung Pipil Kering,9/28/2023,,
Jagung Pipil Kering,9/29/2023,5500,5800
Jagung Pipil Kering,9/30/2023,,
Jagung Pipil Kering,10/1/2023,,
Jagung Pipil Kering,10/2/2023,5500,5800
Jagung Pipil Kering,10/3/2023,5500,5800
Jagung Pipil Kering,10/4/2023,5500,5800
Jagung Pipil Kering,10/5/2023,5500,5800
Jagung Pipil Kering,10/6/2023,5500,5800
Jagung Pipil Kering,10/7/2023,,
Jagung Pipil Kering,10/8/2023,,
Jagung Pipil Kering,10/9/2023,5500,5800
Jagung Pipil Kering,10/10/2023,5500,5800
Jagung Pipil Kering,10/11/2023,5500,5800
Jagung Pipil Kering,10/12/2023,5500,5800
Jagung Pipil Kering,10/13/2023,5500,5800
Jagung Pipil Kering,10/14/2023,,
Jagung Pipil Kering,10/15/2023,,
Jagung Pipil Kering,10/16/2023,5500,5700
Jagung Pipil Kering,10/17/2023,5500,5700
Jagung Pipil Kering,10/18/2023,5500,5700
Jagung Pipil Kering,10/19/2023,5500,5700
Jagung Pipil Kering,10/20/2023,5500,5700
Jagung Pipil Kering,10/21/2023,,
Jagung Pipil Kering,10/22/2023,,
Jagung Pipil Kering,10/23/2023,5500,5700
Jagung Pipil Kering,10/24/2023,5500,5700
Jagung Pipil Kering,10/25/2023,5500,5700
Jagung Pipil Kering,10/26/2023,5500,5700
Jagung Pipil Kering,10/27/2023,5500,5700
Jagung Pipil Kering,10/28/2023,,
Jagung Pipil Kering,10/29/2023,,
Jagung Pipil Kering,10/30/2023,5500,5900
Jagung Pipil Kering,10/31/2023,5500,5900
Jagung Pipil Kering,11/1/2023,5500,5900
Jagung Pipil Kering,11/2/2023,5500,5900
Jagung Pipil Kering,11/3/2023,5500,5900
Jagung Pipil Kering,11/4/2023,,
Jagung Pipil Kering,11/5/2023,,
Jagung Pipil Kering,11/6/2023,5500,6000
Jagung Pipil Kering,11/7/2023,5500,6000
Jagung Pipil Kering,11/8/2023,5500,6000
Jagung Pipil Kering,11/9/2023,5500,6000
Jagung Pipil Kering,11/10/2023,5500,6000
Jagung Pipil Kering,11/11/2023,,
Jagung Pipil Kering,11/12/2023,,
Jagung Pipil Kering,11/13/2023,5500,6000
Jagung Pipil Kering,11/14/2023,5500,6000
Jagung Pipil Kering,11/15/2023,5500,6000
Jagung Pipil Kering,11/16/2023,5500,6000
Jagung Pipil Kering,11/17/2023,5500,6000
Jagung Pipil Kering,11/18/2023,,
Jagung Pipil Kering,11/19/2023,,
Jagung Pipil Kering,11/20/2023,5500,6000
Jagung Pipil Kering,11/21/2023,5500,6000
Jagung Pipil Kering,11/22/2023,5500,6000
Jagung Pipil Kering,11/23/2023,5500,6000
Jagung Pipil Kering,11/24/2023,5500,6000
Jagung Pipil Kering,11/25/2023,,
Jagung Pipil Kering,11/26/2023,,
Jagung Pipil Kering,11/27/2023,5700,5900
Jagung Pipil Kering,11/28/2023,5700,5900
Jagung Pipil Kering,11/29/2023,5700,5900
Jagung Pipil Kering,11/30/2023,5700,5900
Jagung Pipil Kering,12/1/2023,5700,5900
Jagung Pipil Kering,12/2/2023,,
Jagung Pipil Kering,12/3/2023,,
Jagung Pipil Kering,12/4/2023,5700,5900
Jagung Pipil Kering,12/5/2023,5700,5900
Jagung Pipil Kering,12/6/2023,5700,5900
Jagung Pipil Kering,12/7/2023,5700,5900
Jagung Pipil Kering,12/8/2023,5700,5900
Jagung Pipil Kering,12/9/2023,,
Jagung Pipil Kering,12/10/2023,,
Jagung Pipil Kering,12/11/2023,5700,5900
Jagung Pipil Kering,12/12/2023,5700,5900
Jagung Pipil Kering,12/13/2023,5700,5900
Jagung Pipil Kering,12/14/2023,5700,5900
Jagung Pipil Kering,12/15/2023,5700,5900
Jagung Pipil Kering,12/16/2023,,
Jagung Pipil Kering,12/17/2023,,
Jagung Pipil Kering,12/18/2023,5700,5900
Jagung Pipil Kering,12/19/2023,5700,5900
Jagung Pipil Kering,12/20/2023,5700,5900
Jagung Pipil Kering,12/21/2023,5700,5900
Jagung Pipil Kering,12/22/2023,5700,5900
Jagung Pipil Kering,12/23/2023,,
Jagung Pipil Kering,12/24/2023,,
Jagung Pipil Kering,12/25/2023,,
Jagung Pipil Kering,12/26/2023,5700,6000
Jagung Pipil Kering,12/27/2023,5700,6000
Jagung Pipil Kering,12/28/2023,5700,6000
Jagung Pipil Kering,12/29/2023,5700,6000
Jagung Pipil Kering,12/30/2023,5700,6000
Jagung Pipil Kering,12/31/2023,,
Jagung Pipil Kering,1/1/2024,,
Jagung Pipil Kering,1/2/2024,5700,6000
Jagung Pipil Kering,1/3/2024,5700,6000
Jagung Pipil Kering,1/4/2024,5700,6000
Jagung Pipil Kering,1/5/2024,5700,6000
Jagung Pipil Kering,1/6/2024,,
Jagung Pipil Kering,1/7/2024,,
Jagung Pipil Kering,1/8/2024,5700,6000
Jagung Pipil Kering,1/9/2024,5700,6000
Jagung Pipil Kering,1/10/2024,5700,6000
Jagung Pipil Kering,1/11/2024,5700,6000
Jagung Pipil Kering,1/12/2024,5700,6000
Jagung Pipil Kering,1/13/2024,,
Jagung Pipil Kering,1/14/2024,,
Jagung Pipil Kering,1/15/2024,6000,6500
Jagung Pipil Kering,1/16/2024,6000,6500
Jagung Pipil Kering,1/17/2024,6000,6500
Jagung Pipil Kering,1/18/2024,6000,6500
Jagung Pipil Kering,1/19/2024,6000,6500
Jagung Pipil Kering,1/20/2024,,
Jagung Pipil Kering,1/21/2024,,
Jagung Pipil Kering,1/22/2024,7000,7400
Jagung Pipil Kering,1/23/2024,7000,7400
Jagung Pipil Kering,1/24/2024,7000,7400
Jagung Pipil Kering,1/25/2024,7000,7400
Jagung Pipil Kering,1/26/2024,7200,7600
Jagung Pipil Kering,1/27/2024,,
Jagung Pipil Kering,1/28/2024,,
Jagung Pipil Kering,1/29/2024,8000,8500
Jagung Pipil Kering,1/30/2024,8000,8500
Jagung Pipil Kering,1/31/2024,8000,8500
Jagung Pipil Kering,2/1/2024,8000,8500
Jagung Pipil Kering,2/2/2024,8000,8500
Jagung Pipil Kering,2/3/2024,,
Jagung Pipil Kering,2/4/2024,,
Jagung Pipil Kering,2/5/2024,8000,8500
Jagung Pipil Kering,2/6/2024,8000,8500
Jagung Pipil Kering,2/7/2024,8000,8500
Jagung Pipil Kering,2/8/2024,8000,8500
Jagung Pipil Kering,2/9/2024,8000,8500
Jagung Pipil Kering,2/10/2024,,
Jagung Pipil Kering,2/11/2024,,
Jagung Pipil Kering,2/12/2024,8000,8500
Jagung Pipil Kering,2/13/2024,8000,8500
Jagung Pipil Kering,2/14/2024,8000,8500
Jagung Pipil Kering,2/15/2024,8000,8500
Jagung Pipil Kering,2/16/2024,8000,8500
Jagung Pipil Kering,2/17/2024,,
Jagung Pipil Kering,2/18/2024,,
Jagung Pipil Kering,2/19/2024,8000,8500
Jagung Pipil Kering,2/20/2024,8000,8500
Jagung Pipil Kering,2/21/2024,8000,8500
Jagung Pipil Kering,2/22/2024,8000,8500
Jagung Pipil Kering,2/23/2024,8000,8500
Jagung Pipil Kering,2/24/2024,,
Jagung Pipil Kering,2/25/2024,,
Jagung Pipil Kering,2/26/2024,8000,8500
Jagung Pipil Kering,2/27/2024,8000,8500
Jagung Pipil Kering,2/28/2024,8000,8500
Jagung Pipil Kering,2/29/2024,8000,8500
Jagung Pipil Kering,3/1/2024,8000,8500
Jagung Pipil Kering,3/2/2024,,
Jagung Pipil Kering,3/3/2024,,
Jagung Pipil Kering,3/4/2024,8000,8500
Jagung Pipil Kering,3/5/2024,8000,8500
Jagung Pipil Kering,3/6/2024,8000,8500
Jagung Pipil Kering,3/7/2024,8000,8500
Jagung Pipil Kering,3/8/2024,5000,8500
Jagung Pipil Kering,3/9/2024,,
Jagung Pipil Kering,3/10/2024,,
Jagung Pipil Kering,3/11/2024,,
Jagung Pipil Kering,3/12/2024,3800,8500
Jagung Pipil Kering,3/13/2024,3800,8500
Jagung Pipil Kering,3/14/2024,3800,8500
Jagung Pipil Kering,3/15/2024,3800,8500
Jagung Pipil Kering,3/16/2024,,
Jagung Pipil Kering,3/17/2024,,
Jagung Pipil Kering,3/18/2024,4100,8500
Jagung Pipil Kering,3/19/2024,4100,8500
Jagung Pipil Kering,3/20/2024,4100,8500
Jagung Pipil Kering,3/21/2024,4100,8500
Jagung Pipil Kering,3/22/2024,4100,8500
Jagung Pipil Kering,3/23/2024,,
Jagung Pipil Kering,3/24/2024,,
Jagung Pipil Kering,3/25/2024,4500,8500
Jagung Pipil Kering,3/26/2024,4500,8500
Jagung Pipil Kering,3/27/2024,4500,8500
Jagung Pipil Kering,3/28/2024,4500,8500
Jagung Pipil Kering,3/29/2024,,
Jagung Pipil Kering,3/30/2024,,
Jagung Pipil Kering,3/31/2024,,
Jagung Pipil Kering,4/1/2024,4500,4850
Jagung Pipil Kering,4/2/2024,4500,4700
Jagung Pipil Kering,4/3/2024,4500,4700
Jagung Pipil Kering,4/4/2024,4500,4700
Jagung Pipil Kering,4/5/2024,4500,4700
Jagung Pipil Kering,4/6/2024,,
Jagung Pipil Kering,4/7/2024,,
Jagung Pipil Kering,4/8/2024,4500,4700
Jagung Pipil Kering,4/9/2024,4500,4700
Jagung Pipil Kering,4/10/2024,,
Jagung Pipil Kering,4/11/2024,,
Jagung Pipil Kering,4/12/2024,4500,4700
Jagung Pipil Kering,4/13/2024,,
Jagung Pipil Kering,4/14/2024,,
Jagung Pipil Kering,4/15/2024,4500,4700
Jagung Pipil Kering,4/16/2024,4000,4200
Jagung Pipil Kering,4/17/2024,4000,4200
Jagung Pipil Kering,4/18/2024,4000,4200
Jagung Pipil Kering,4/19/2024,4000,4200
Jagung Pipil Kering,4/20/2024,,
Jagung Pipil Kering,4/21/2024,,
Jagung Pipil Kering,4/22/2024,4000,4200
Jagung Pipil Kering,4/23/2024,4000,4200
Jagung Pipil Kering,4/24/2024,4000,4200
Jagung Pipil Kering,4/25/2024,4000,4200
Jagung Pipil Kering,4/26/2024,4000,4200
Jagung Pipil Kering,4/27/2024,,
Jagung Pipil Kering,4/28/2024,,
Jagung Pipil Kering,4/29/2024,4150,4250
Jagung Pipil Kering,4/30/2024,4150,4250
Jagung Pipil Kering,5/1/2024,,
Jagung Pipil Kering,5/2/2024,4150,4250
Jagung Pipil Kering,5/3/2024,4150,4250
Jagung Pipil Kering,5/4/2024,,
Jagung Pipil Kering,5/5/2024,,
Jagung Pipil Kering,5/6/2024,4000,4300
Jagung Pipil Kering,5/7/2024,4000,4300
Jagung Pipil Kering,5/8/2024,4000,4300
Jagung Pipil Kering,5/9/2024,,
Jagung Pipil Kering,5/10/2024,4000,4300
Jagung Pipil Kering,5/11/2024,,
Jagung Pipil Kering,5/12/2024,,
Jagung Pipil Kering,5/13/2024,3900,4000
Jagung Pipil Kering,5/14/2024,3900,4000
Jagung Pipil Kering,5/15/2024,3600,3900
Jagung Pipil Kering,5/16/2024,3600,3900
Jagung Pipil Kering,5/17/2024,3600,3900
Jagung Pipil Kering,5/18/2024,,
Jagung Pipil Kering,5/19/2024,,
Jagung Pipil Kering,5/20/2024,3750,3750
Jagung Pipil Kering,5/21/2024,3750,3750
Jagung Pipil Kering,5/22/2024,3750,3750
Jagung Pipil Kering,5/23/2024,,
Jagung Pipil Kering,5/24/2024,3750,3750
Jagung Pipil Kering,5/25/2024,,
Jagung Pipil Kering,5/26/2024,,
Jagung Pipil Kering,5/27/2024,3750,3750
Jagung Pipil Kering,5/28/2024,3750,3750
Jagung Pipil Kering,5/29/2024,3750,3750
Jagung Pipil Kering,5/30/2024,3750,3750
Jagung Pipil Kering,5/31/2024,3750,3750
Jagung Pipil Kering,6/1/2024,,
Jagung Pipil Kering,6/2/2024,3750,3750
Jagung Pipil Kering,6/3/2024,3750,3800
Jagung Pipil Kering,6/4/2024,3750,3800
Jagung Pipil Kering,6/5/2024,3750,3800
Jagung Pipil Kering,6/6/2024,,
Jagung Pipil Kering,6/7/2024,,
Jagung Pipil Kering,6/8/2024,3750,3800
Jagung Pipil Kering,6/9/2024,3750,3800
Jagung Pipil Kering,6/10/2024,3750,3800
Jagung Pipil Kering,6/11/2024,3750,3800
Jagung Pipil Kering,6/12/2024,3750,3800
Jagung Pipil Kering,6/13/2024,,
Jagung Pipil Kering,6/14/2024,,
Jagung Pipil Kering,6/15/2024,3750,3800
Jagung Pipil Kering,6/16/2024,3750,3800
Jagung Pipil Kering,6/17/2024,3750,3800
Jagung Pipil Kering,6/18/2024,3750,3800
Jagung Pipil Kering,6/19/2024,3750,3800
Jagung Pipil Kering,6/20/2024,,
Jagung Pipil Kering,6/21/2024,,
Jagung Pipil Kering,6/22/2024,3750,3800
Jagung Pipil Kering,6/23/2024,3750,3800
Jagung Pipil Kering,6/24/2024,3750,3800
Jagung Pipil Kering,6/25/2024,3750,3800
Jagung Pipil Kering,6/26/2024,3750,3800
Jagung Pipil Kering,6/27/2024,,
Jagung Pipil Kering,6/28/2024,,
Jagung Pipil Kering,6/29/2024,3550,3800
Jagung Pipil Kering,6/30/2024,3550,3800
Jagung Pipil Kering,7/1/2024,3550,3800
Jagung Pipil Kering,7/2/2024,3550,3800
Jagung Pipil Kering,7/3/2024,3550,3700
Jagung Pipil Kering,7/4/2024,3550,3700
Jagung Pipil Kering,7/5/2024,3550,3700
Jagung Pipil Kering,7/6/2024,3550,3700
Jagung Pipil Kering,7/7/2024,,
Jagung Pipil Kering,7/8/2024,3550,3700
Jagung Pipil Kering,7/9/2024,3550,3700
Jagung Pipil Kering,7/10/2024,3550,3700
Jagung Pipil Kering,7/11/2024,3550,3700
Jagung Pipil Kering,7/12/2024,3550,3700
Jagung Pipil Kering,7/13/2024,,
Jagung Pipil Kering,7/14/2024,,
Jagung Pipil Kering,7/15/2024,3550,3700
Jagung Pipil Kering,7/16/2024,3550,3700
Jagung Pipil Kering,7/17/2024,3550,3700
Jagung Pipil Kering,7/18/2024,3550,3700
Jagung Pipil Kering,7/19/2024,3550,3700
Jagung Pipil Kering,7/20/2024,,
Jagung Pipil Kering,7/21/2024,,
Jagung Pipil Kering,7/22/2024,3400,3800
Jagung Pipil Kering,7/23/2024,3400,3800
Jagung Pipil Kering,7/24/2024,3400,3800
Jagung Pipil Kering,7/25/2024,3400,3800
Jagung Pipil Kering,7/26/2024,3400,3800
Jagung Pipil Kering,7/27/2024,,
Jagung Pipil Kering,7/28/2024,,
Jagung Pipil Kering,7/29/2024,3400,3900
Jagung Pipil Kering,7/30/2024,3400,3900
Jagung Pipil Kering,7/31/2024,3400,3900
Jagung Pipil Kering,8/1/2024,3400,3900
Jagung Pipil Kering,8/2/2024,3400,3900
Jagung Pipil Kering,8/3/2024,,
Jagung Pipil Kering,8/4/2024,,
Jagung Pipil Kering,8/5/2024,3900,4000
Jagung Pipil Kering,8/6/2024,3900,4000
Jagung Pipil Kering,8/7/2024,3900,4000
Jagung Pipil Kering,8/8/2024,3900,4000
Jagung Pipil Kering,8/9/2024,3900,4000
Jagung Pipil Kering,8/10/2024,,
Jagung Pipil Kering,8/11/2024,,
Jagung Pipil Kering,8/12/2024,4400,4700
Jagung Pipil Kering,8/13/2024,4400,4700
Jagung Pipil Kering,8/14/2024,4400,4700
Jagung Pipil Kering,8/15/2024,4400,4700
Jagung Pipil Kering,8/16/2024,4400,4700
Jagung Pipil Kering,8/17/2024,,
Jagung Pipil Kering,8/18/2024,,
Jagung Pipil Kering,8/19/2024,4600,4900
Jagung Pipil Kering,8/20/2024,4600,4900
Jagung Pipil Kering,8/21/2024,4600,4900
Jagung Pipil Kering,8/22/2024,4600,4900
Jagung Pipil Kering,8/23/2024,4600,4900
Jagung Pipil Kering,8/24/2024,,
Jagung Pipil Kering,8/25/2024,,
Jagung Pipil Kering,8/26/2024,4600,4900
Jagung Pipil Kering,8/27/2024,4600,4900
Jagung Pipil Kering,8/28/2024,4600,4900
Jagung Pipil Kering,8/29/2024,,
Jagung Pipil Kering,8/30/2024,,
Jagung Pipil Kering,8/31/2024,,
Jagung Pipil Kering,9/1/2024,,
Jagung Pipil Kering,9/2/2024,4600,4900
Jagung Pipil Kering,9/3/2024,4600,4900
Jagung Pipil Kering,9/4/2024,4600,4900
Jagung Pipil Kering,9/5/2024,4600,4900
Jagung Pipil Kering,9/6/2024,4400,4700
Jagung Pipil Kering,9/7/2024,,
Jagung Pipil Kering,9/8/2024,,
Jagung Pipil Kering,9/9/2024,4400,4700
Jagung Pipil Kering,9/10/2024,4500,4700
Jagung Pipil Kering,9/11/2024,4500,4700
Jagung Pipil Kering,9/12/2024,4500,4700
Jagung Pipil Kering,9/13/2024,4500,4700
Jagung Pipil Kering,9/14/2024,,
Jagung Pipil Kering,9/15/2024,,
Jagung Pipil Kering,9/16/2024,,
Jagung Pipil Kering,9/17/2024,4500,4700
Jagung Pipil Kering,9/18/2024,4550,4550
Jagung Pipil Kering,9/19/2024,4550,4550
Jagung Pipil Kering,9/20/2024,4550,4550
Jagung Pipil Kering,9/21/2024,,
Jagung Pipil Kering,9/22/2024,,
Jagung Pipil Kering,9/23/2024,4300,4550
Jagung Pipil Kering,9/24/2024,4300,4550
Jagung Pipil Kering,9/25/2024,4300,4550
Jagung Pipil Kering,9/26/2024,4300,4550
Jagung Pipil Kering,9/27/2024,4300,4550
Jagung Pipil Kering,9/28/2024,,
Jagung Pipil Kering,9/29/2024,,
Jagung Pipil Kering,9/30/2024,4300,4550
Jagung Pipil Kering,10/1/2024,4300,4550
Jagung Pipil Kering,10/2/2024,4300,4550
Jagung Pipil Kering,10/3/2024,4300,4550
Jagung Pipil Kering,10/4/2024,4300,4550
Jagung Pipil Kering,10/5/2024,,
Jagung Pipil Kering,10/6/2024,,
Jagung Pipil Kering,10/7/2024,4300,4550
Jagung Pipil Kering,10/8/2024,4300,4550
Jagung Pipil Kering,10/9/2024,4300,4550
Jagung Pipil Kering,10/10/2024,4300,4550
Jagung Pipil Kering,10/11/2024,4300,4550
Jagung Pipil Kering,10/12/2024,,
Jagung Pipil Kering,10/13/2024,,
Jagung Pipil Kering,10/14/2024,4000,4100
Jagung Pipil Kering,10/15/2024,4000,4100
Jagung Pipil Kering,10/16/2024,4000,4100
Jagung Pipil Kering,10/17/2024,4000,4100
Jagung Pipil Kering,10/18/2024,4000,4000
Jagung Pipil Kering,10/19/2024,,
Jagung Pipil Kering,10/20/2024,,
Jagung Pipil Kering,10/21/2024,4000,4000
Jagung Pipil Kering,10/22/2024,4000,4000
Jagung Pipil Kering,10/23/2024,4000,4000
Jagung Pipil Kering,10/24/2024,4000,4000
Jagung Pipil Kering,10/25/2024,4000,4000
Jagung Pipil Kering,10/26/2024,,
Jagung Pipil Kering,10/27/2024,,
Jagung Pipil Kering,10/28/2024,4000,4000
Jagung Pipil Kering,10/29/2024,4000,4000
Jagung Pipil Kering,10/30/2024,3900,4050
Jagung Pipil Kering,10/31/2024,3900,4050
Jagung Pipil Kering,11/1/2024,3900,4050
Jagung Pipil Kering,11/2/2024,,
Jagung Pipil Kering,11/3/2024,,
Jagung Pipil Kering,11/4/2024,3900,4050
Jagung Pipil Kering,11/5/2024,3900,4000
Jagung Pipil Kering,11/6/2024,3900,4000
Jagung Pipil Kering,11/7/2024,3900,4000
Jagung Pipil Kering,11/8/2024,3900,4000
Jagung Pipil Kering,11/9/2024,,
Jagung Pipil Kering,11/10/2024,,
Jagung Pipil Kering,11/11/2024,3900,4000
Jagung Pipil Kering,11/12/2024,3900,4000
Jagung Pipil Kering,11/13/2024,3900,4000
Jagung Pipil Kering,11/14/2024,3900,4000
Jagung Pipil Kering,11/15/2024,3900,4000
Jagung Pipil Kering,11/16/2024,,
Jagung Pipil Kering,11/17/2024,,
Jagung Pipil Kering,11/18/2024,3900,4000
Jagung Pipil Kering,11/19/2024,3900,4000
Jagung Pipil Kering,11/20/2024,3900,4000
Jagung Pipil Kering,11/21/2024,3900,4000
Jagung Pipil Kering,11/22/2024,3900,4000
Jagung Pipil Kering,11/23/2024,,
Jagung Pipil Kering,11/24/2024,,
Jagung Pipil Kering,11/25/2024,3900,4000
Jagung Pipil Kering,11/26/2024,3900,4000
Jagung Pipil Kering,11/27/2024,3900,4000
Jagung Pipil Kering,11/28/2024,3900,4000
Jagung Pipil Kering,11/29/2024,3900,4000
Jagung Pipil Kering,11/30/2024,,
Beras Medium,1/1/2022,,
Beras Medium,1/2/2022,,
Beras Medium,1/3/2022,8800,9000
Beras Medium,1/4/2022,8800,9000
Beras Medium,1/5/2022,8800,9000
Beras Medium,1/6/2022,8800,9000
Beras Medium,1/7/2022,8800,9000
Beras Medium,1/8/2022,,
Beras Medium,1/9/2022,,
Beras Medium,1/10/2022,8800,9000
Beras Medium,1/11/2022,8800,9000
Beras Medium,1/12/2022,8800,9000
Beras Medium,1/13/2022,8800,9000
Beras Medium,1/14/2022,8800,9000
Beras Medium,1/15/2022,,
Beras Medium,1/16/2022,,
Beras Medium,1/17/2022,8800,9000
Beras Medium,1/18/2022,8800,9000
Beras Medium,1/19/2022,8800,9000
Beras Medium,1/20/2022,8800,9000
Beras Medium,1/21/2022,8800,9000
Beras Medium,1/22/2022,,
Beras Medium,1/23/2022,,
Beras Medium,1/24/2022,8800,9000
Beras Medium,1/25/2022,8800,9000
Beras Medium,1/26/2022,8800,9000
Beras Medium,1/27/2022,8800,9000
Beras Medium,1/28/2022,8800,9000
Beras Medium,1/29/2022,,
Beras Medium,1/30/2022,,
Beras Medium,1/31/2022,8800,9000
Beras Medium,2/1/2022,,
Beras Medium,2/2/2022,8800,9000
Beras Medium,2/3/2022,8800,9000
Beras Medium,2/4/2022,8800,9000
Beras Medium,2/5/2022,,
Beras Medium,2/6/2022,,
Beras Medium,2/7/2022,8800,9000
Beras Medium,2/8/2022,8800,9000
Beras Medium,2/9/2022,8800,9000
Beras Medium,2/10/2022,8800,9000
Beras Medium,2/11/2022,8800,9000
Beras Medium,2/12/2022,,
Beras Medium,2/13/2022,,
Beras Medium,2/14/2022,8800,9000
Beras Medium,2/15/2022,8800,9000
Beras Medium,2/16/2022,8800,9000
Beras Medium,2/17/2022,8800,9000
Beras Medium,2/18/2022,8800,9000
Beras Medium,2/19/2022,,
Beras Medium,2/20/2022,,
Beras Medium,2/21/2022,8800,9000
Beras Medium,2/22/2022,8800,9000
Beras Medium,2/23/2022,8800,9000
Beras Medium,2/24/2022,8800,9000
Beras Medium,2/25/2022,8800,9000
Beras Medium,2/26/2022,,
Beras Medium,2/27/2022,,
Beras Medium,2/28/2022,,
Beras Medium,3/1/2022,,
Beras Medium,3/2/2022,8800,9000
Beras Medium,3/3/2022,8800,9000
Beras Medium,3/4/2022,8800,9000
Beras Medium,3/5/2022,,
Beras Medium,3/6/2022,,
Beras Medium,3/7/2022,,
Beras Medium,3/8/2022,8800,9000
Beras Medium,3/9/2022,8800,9000
Beras Medium,3/10/2022,8800,9000
Beras Medium,3/11/2022,,
Beras Medium,3/12/2022,,
Beras Medium,3/13/2022,,
Beras Medium,3/14/2022,8800,9000
Beras Medium,3/15/2022,8800,9000
Beras Medium,3/16/2022,8800,9000
Beras Medium,3/17/2022,8800,9000
Beras Medium,3/18/2022,8800,9000
Beras Medium,3/19/2022,,
Beras Medium,3/20/2022,,
Beras Medium,3/21/2022,8400,9000
Beras Medium,3/22/2022,8400,9000
Beras Medium,3/23/2022,8400,9000
Beras Medium,3/24/2022,8400,9000
Beras Medium,3/25/2022,8400,9000
Beras Medium,3/26/2022,,
Beras Medium,3/27/2022,,
Beras Medium,3/28/2022,8400,9000
Beras Medium,3/29/2022,8400,9000
Beras Medium,3/30/2022,8400,9000
Beras Medium,3/31/2022,8400,9000
Beras Medium,4/1/2022,,
Beras Medium,4/2/2022,,
Beras Medium,4/3/2022,,
Beras Medium,4/4/2022,8700,9000
Beras Medium,4/5/2022,8700,9000
Beras Medium,4/6/2022,8700,9000
Beras Medium,4/7/2022,8700,9000
Beras Medium,4/8/2022,8700,9000
Beras Medium,4/9/2022,,
Beras Medium,4/10/2022,,
Beras Medium,4/11/2022,8200,9000
Beras Medium,4/12/2022,8200,9000
Beras Medium,4/13/2022,8200,9000
Beras Medium,4/14/2022,8200,9000
Beras Medium,4/15/2022,,
Beras Medium,4/16/2022,,
Beras Medium,4/17/2022,,
Beras Medium,4/18/2022,8200,9000
Beras Medium,4/19/2022,8200,9000
Beras Medium,4/20/2022,8200,9000
Beras Medium,4/21/2022,8200,9000
Beras Medium,4/22/2022,8200,9000
Beras Medium,4/23/2022,,
Beras Medium,4/24/2022,,
Beras Medium,4/25/2022,8200,9000
Beras Medium,4/26/2022,8200,9000
Beras Medium,4/27/2022,8200,9000
Beras Medium,4/28/2022,8200,9000
Beras Medium,4/29/2022,8200,9000
Beras Medium,4/30/2022,,
Beras Medium,5/1/2022,,
Beras Medium,5/2/2022,,
Beras Medium,5/3/2022,,
Beras Medium,5/4/2022,8200,9000
Beras Medium,5/5/2022,8200,9000
Beras Medium,5/6/2022,8200,9000
Beras Medium,5/7/2022,,
Beras Medium,5/8/2022,,
Beras Medium,5/9/2022,8200,9000
Beras Medium,5/10/2022,8200,9000
Beras Medium,5/11/2022,8200,9000
Beras Medium,5/12/2022,8200,9000
Beras Medium,5/13/2022,8200,9000
Beras Medium,5/14/2022,,
Beras Medium,5/15/2022,,
Beras Medium,5/16/2022,,
Beras Medium,5/17/2022,8200,9000
Beras Medium,5/18/2022,8200,9000
Beras Medium,5/19/2022,8200,9000
Beras Medium,5/20/2022,8200,9000
Beras Medium,5/21/2022,,
Beras Medium,5/22/2022,,
Beras Medium,5/23/2022,8200,9000
Beras Medium,5/24/2022,8200,9000
Beras Medium,5/25/2022,8200,9000
Beras Medium,5/26/2022,,9000
Beras Medium,5/27/2022,8200,9000
Beras Medium,5/28/2022,,
Beras Medium,5/29/2022,,
