Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-08-22,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,22,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.7818314824680271,0.6234898018587369,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-23,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,23,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.9749279121818238,-0.22252093395631362,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-24,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,24,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.4338837391175589,-0.9009688679024188,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-25,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,25,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.43388373911755734,-0.9009688679024195,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-26,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,26,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.9749279121818242,-0.22252093395631184,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-27,Beras Medium,8200.108316480106,8989.845727377311,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,27,8,2022,0.0030923340099215935,0.20509785475175413,0.18031580458481872,0.0,0.1735371405660902,-0.7818314824680304,0.6234898018587328,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-28,Beras Medium,8200.14913189915,8989.17693537063,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,28,8,2022,0.003116850347726796,0.20488606529855824,0.18031580458481872,0.0,0.1735371405660902,-9.797174393178826e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-29,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,29,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.7818314824680291,0.6234898018587344,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-30,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,30,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.9749279121818246,-0.22252093395630992,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-31,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,31,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.4338837391175591,-0.9009688679024187,-0.8660254037844384,-0.5000000000000004,0.0
2022-09-01,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,1,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0
