Tanggal,harga_petani_pred,harga_pengecer_pred,luas_lahan_pred,produktivitas_pred,produksi_pred,hari,bulan,tahun
2024-11-25,10029.699,11206.708,29938.828,55.341785,170259.78,Monday,November,2024
2024-11-26,10029.084,11204.842,29987.613,55.34153,170405.53,Tuesday,November,2024
2024-11-27,10027.732,11204.743,29873.838,55.339123,169826.34,Wednesday,November,2024
2024-11-28,10026.004,11204.963,29692.117,55.33597,168971.55,Thursday,November,2024
2024-11-29,10024.137,11201.907,29582.88,55.333435,168422.27,Friday,November,2024
2024-11-30,10024.073,11199.602,29601.557,55.334057,168532.72,Saturday,November,2024
2024-12-01,10026.757,11202.34,29761.08,55.338028,169381.05,Sunday,December,2024
2024-12-02,10028.702,11204.5205,29878.625,55.339333,169900.42,Monday,December,2024
2024-12-03,10028.895,11205.809,29862.238,55.338264,169721.95,Tuesday,December,2024
2024-12-04,10029.896,11212.772,29711.98,55.337177,168978.94,Wednesday,December,2024
2024-12-05,10031.649,11222.679,29531.127,55.33666,168109.69,Thursday,December,2024
2024-12-06,10033.973,11231.145,29446.988,55.336952,167666.84,Friday,December,2024
2024-12-07,10038.289,11240.783,29491.479,55.339775,167907.58,Saturday,December,2024
2024-12-08,10045.126,11254.776,29641.984,55.345,168757.69,Sunday,December,2024
2024-12-09,10050.255,11265.189,29761.285,55.347687,169379.08,Monday,December,2024
2024-12-10,10051.424,11269.524,29735.143,55.346783,169247.66,Tuesday,December,2024
2024-12-11,10052.074,11276.346,29568.275,55.34479,168495.2,Wednesday,December,2024
2024-12-12,10053.294,11285.014,29380.139,55.34288,167603.48,Thursday,December,2024
2024-12-13,10055.577,11292.279,29281.775,55.34212,167038.0,Friday,December,2024
2024-12-14,10060.157,11300.595,29323.928,55.344345,167178.75,Saturday,December,2024
2024-12-15,10068.51,11315.766,29472.674,55.349575,167967.2,Sunday,December,2024
2024-12-16,10072.624,11322.2295,29592.307,55.351242,168585.53,Monday,December,2024
2024-12-17,10071.559,11320.239,29565.354,55.348934,168443.5,Tuesday,December,2024
2024-12-18,10069.616,11320.069,29415.701,55.345676,167708.88,Wednesday,December,2024
2024-12-19,10068.589,11321.844,29275.78,55.3444,166728.4,Thursday,December,2024
2024-12-20,10068.665,11322.8955,29190.818,55.343525,166093.39,Friday,December,2024
2024-12-21,10071.067,11325.845,29226.387,55.34445,166293.61,Saturday,December,2024
2024-12-22,10078.122,11337.602,29377.27,55.349182,167152.89,Sunday,December,2024
2024-12-23,10080.715,11340.282,29498.371,55.35017,167852.78,Monday,December,2024
2024-12-24,10078.174,11334.5625,29481.508,55.34766,167767.47,Tuesday,December,2024
2024-12-25,10075.073,11331.097,29361.799,55.34525,167048.67,Wednesday,December,2024
2024-12-26,10072.752,11329.937,29226.994,55.34351,166154.47,Thursday,December,2024
2024-12-27,10071.797,11328.684,29145.871,55.34239,165591.92,Friday,December,2024
2024-12-28,10073.3955,11329.882,29185.555,55.3432,165859.58,Saturday,December,2024
2024-12-29,10079.895,11340.46,29340.814,55.34795,166779.53,Sunday,December,2024
2024-12-30,10081.964,11342.051,29465.717,55.34894,167532.86,Monday,December,2024
2024-12-31,10078.976,11335.423,29453.025,55.346462,167498.73,Tuesday,December,2024
2025-01-01,10075.523,11331.264,29337.684,55.344116,166828.27,Wednesday,January,2025
2025-01-02,10076.711,11339.209,29282.477,55.34715,166360.53,Thursday,January,2025
2025-01-03,10086.108,11364.225,29408.977,55.35815,166843.38,Friday,January,2025
2025-01-04,10103.815,11404.196,29676.148,55.37543,168113.53,Saturday,January,2025
2025-01-05,10129.341,11458.878,30031.121,55.397903,169782.36,Sunday,January,2025
2025-01-06,10149.599,11501.991,30305.914,55.414696,170988.1,Monday,January,2025
2025-01-07,10158.214,11522.274,30401.508,55.422546,171277.36,Tuesday,January,2025
2025-01-08,10161.6045,11534.696,30360.303,55.42524,170748.03,Wednesday,January,2025
2025-01-09,10165.382,11548.789,30295.25,55.426636,169964.44,Thursday,January,2025
2025-01-10,10172.728,11567.215,30311.838,55.42426,169466.52,Friday,January,2025
2025-01-11,10191.455,11605.835,30503.484,55.42181,169652.05,Saturday,January,2025
2025-01-12,10218.467,11659.86,30799.342,55.42792,170494.45,Sunday,January,2025
2025-01-13,10237.136,11695.506,30983.959,55.435482,171085.08,Monday,January,2025
2025-01-14,10236.922,11692.746,30932.652,55.437214,170832.3,Tuesday,January,2025
2025-01-15,10230.292,11680.319,30774.955,55.429848,169801.94,Wednesday,January,2025
2025-01-16,10224.859,11671.8,30631.992,55.417717,168570.03,Thursday,January,2025
2025-01-17,10223.021,11668.415,30572.088,55.40786,167831.61,Friday,January,2025
2025-01-18,10234.182,11689.65,30697.777,55.40555,168024.3,Saturday,January,2025
2025-01-19,10254.624,11729.407,30954.322,55.414215,169069.48,Sunday,January,2025
2025-01-20,10266.968,11751.19,31094.36,55.423607,169806.69,Monday,January,2025
2025-01-21,10260.144,11733.991,30997.215,55.426548,169674.06,Tuesday,January,2025
2025-01-22,10247.623,11709.01,30805.68,55.420444,168788.58,Wednesday,January,2025
2025-01-23,10237.204,11690.095,30638.156,55.409657,167706.72,Thursday,January,2025
2025-01-24,10231.341,11678.624,30561.975,55.401337,167126.19,Friday,January,2025
2025-01-25,10239.047,11693.083,30675.48,55.40055,167473.0,Saturday,January,2025
2025-01-26,10256.481,11727.075,30919.59,55.410637,168644.53,Sunday,January,2025
2025-01-27,10266.143,11743.718,31052.504,55.420883,169495.97,Monday,January,2025
2025-01-28,10257.595,11723.677,30957.557,55.424915,169495.0,Tuesday,January,2025
2025-01-29,10244.085,11697.351,30770.758,55.419823,168724.67,Wednesday,January,2025
2025-01-30,10233.145,11678.027,30609.262,55.410034,167741.92,Thursday,January,2025
2025-01-31,10226.971,11666.535,30538.053,55.402504,167235.34,Friday,January,2025
2025-02-01,10234.046,11680.191,30651.32,55.40231,167632.27,Saturday,February,2025
2025-02-02,10251.291,11714.535,30860.53,55.4098,168578.77,Sunday,February,2025
2025-02-03,10262.011,11734.625,30959.24,55.416195,169081.88,Monday,February,2025
2025-02-04,10253.362,11714.712,30824.963,55.416786,168738.8,Tuesday,February,2025
2025-02-05,10239.179,11686.769,30609.1,55.409462,167738.64,Wednesday,February,2025
2025-02-06,10228.487,11668.332,30422.092,55.39689,166501.0,Thursday,February,2025
2025-02-07,10224.54,11662.652,30339.098,55.385525,165687.38,Friday,February,2025
2025-02-08,10237.477,11690.664,30465.234,55.380924,165744.52,Saturday,February,2025
2025-02-09,10261.795,11742.256,30728.684,55.386623,166559.56,Sunday,February,2025
2025-02-10,10277.967,11774.855,30865.973,55.39401,167056.9,Monday,February,2025
2025-02-11,10272.687,11761.251,30745.033,55.394157,166625.44,Tuesday,February,2025
2025-02-12,10259.18,11733.595,30534.787,55.387253,165631.9,Wednesday,February,2025
2025-02-13,10248.647,11714.519,30361.428,55.37549,164475.64,Thursday,February,2025
2025-02-14,10246.098,11711.195,30301.762,55.364697,163738.36,Friday,February,2025
2025-02-15,10260.552,11742.626,30465.541,55.36207,163991.3,Saturday,February,2025
2025-02-16,10286.3955,11797.6045,30764.38,55.36952,164995.23,Sunday,February,2025
2025-02-17,10302.814,11830.446,30917.723,55.3787,165643.7,Monday,February,2025
2025-02-18,10296.322,11813.403,30782.18,55.379803,165237.56,Tuesday,February,2025
2025-02-19,10280.523,11779.748,30552.088,55.372974,164245.05,Wednesday,February,2025
2025-02-20,10267.768,11755.129,30367.592,55.361507,163136.86,Thursday,February,2025
2025-02-21,10264.013,11748.773,30307.686,55.351135,162465.7,Friday,February,2025
2025-02-22,10277.686,11778.676,30485.768,55.350033,162880.42,Saturday,February,2025
2025-02-23,10303.022,11832.747,30797.326,55.358944,164032.0,Sunday,February,2025
2025-02-24,10318.446,11863.427,30954.574,55.36959,164807.86,Monday,February,2025
2025-02-25,10310.18,11842.432,30807.459,55.371876,164468.44,Tuesday,February,2025
2025-02-26,10292.463,11804.234,30563.3,55.365204,163494.75,Wednesday,February,2025
2025-02-27,10278.031,11775.777,30371.117,55.35405,162429.5,Thursday,February,2025
2025-02-28,10273.109,11766.937,30309.99,55.3443,161823.94,Friday,February,2025
2025-03-01,10285.978,11795.314,30492.574,55.34408,162327.98,Saturday,March,2025
2025-03-02,10306.421,11838.457,30743.52,55.35225,163397.84,Sunday,March,2025
2025-03-03,10315.667,11855.48,30835.799,55.36223,164090.0,Monday,March,2025
2025-03-04,10300.858,11819.996,30624.59,55.363743,163689.02,Tuesday,March,2025
2025-03-05,10278.025,11770.147,30325.617,55.356277,162650.86,Wednesday,March,2025
2025-03-06,10258.747,11730.4795,30077.63,55.343647,161495.31,Thursday,March,2025
2025-03-07,10248.472,11709.909,29951.139,55.33068,160699.11,Friday,March,2025
2025-03-08,10256.028,11727.586,30054.76,55.32705,160907.47,Saturday,March,2025
2025-03-09,10275.353,11769.703,30300.395,55.333378,161852.02,Sunday,March,2025
2025-03-10,10285.697,11790.178,30421.537,55.344032,162636.39,Monday,March,2025
2025-03-11,10274.04,11762.444,30272.236,55.347378,162466.66,Tuesday,March,2025
2025-03-12,10255.242,11722.267,30042.121,55.34297,161715.4,Wednesday,March,2025
2025-03-13,10240.089,11692.246,29859.441,55.333496,160834.06,Thursday,March,2025
2025-03-14,10233.242,11679.548,29784.86,55.32321,160255.98,Friday,March,2025
2025-03-15,10243.774,11703.912,29924.945,55.321114,160578.69,Saturday,March,2025
2025-03-16,10265.53,11751.373,30198.682,55.328476,161592.77,Sunday,March,2025
2025-03-17,10278.128,11776.693,30344.473,55.33985,162424.5,Monday,March,2025
2025-03-18,10268.673,11753.632,30218.033,55.344,162300.84,Tuesday,March,2025
2025-03-19,10251.653,11717.149,30005.627,55.340336,161587.28,Wednesday,March,2025
2025-03-20,10237.898,11689.945,29836.338,55.33143,160732.58,Thursday,March,2025
2025-03-21,10232.282,11679.665,29772.662,55.321507,160170.3,Friday,March,2025
2025-03-22,10243.839,11706.022,29922.812,55.319603,160507.34,Saturday,March,2025
2025-03-23,10266.456,11755.118,30204.488,55.327133,161531.27,Sunday,March,2025
2025-03-24,10279.699,11781.596,30355.447,55.338634,162366.5,Monday,March,2025
2025-03-25,10270.62,11759.117,30228.805,55.342983,162233.12,Tuesday,March,2025
2025-03-26,10253.6875,11722.532,30013.816,55.33927,161500.06,Wednesday,March,2025
2025-03-27,10239.917,11695.046,29842.578,55.330307,160633.22,Thursday,March,2025
2025-03-28,10234.356,11684.691,29778.441,55.320343,160064.2,Friday,March,2025
2025-03-29,10245.978,11711.079,29930.688,55.318512,160411.7,Saturday,March,2025
2025-03-30,10268.663,11760.229,30214.168,55.32614,161446.67,Sunday,March,2025
2025-03-31,10281.902,11786.601,30365.633,55.33774,162289.8,Monday,March,2025
2025-04-01,10272.647,11763.655,30236.32,55.3422,162155.36,Tuesday,April,2025
2025-04-02,10251.172,11715.58,29964.506,55.338295,161365.17,Wednesday,April,2025
2025-04-03,10231.18,11672.589,29712.385,55.327225,160318.5,Thursday,April,2025
2025-04-04,10218.954,11646.075,29571.967,55.315598,159641.9,Friday,April,2025
2025-04-05,10218.582,11644.882,29602.111,55.311592,159810.3,Saturday,April,2025
2025-04-06,10227.729,11663.675,29766.66,55.317944,160739.23,Sunday,April,2025
2025-04-07,10228.965,11663.918,29854.223,55.328556,161682.08,Monday,April,2025
2025-04-08,10216.002,11633.997,29765.13,55.334305,161945.66,Tuesday,April,2025
2025-04-09,10198.372,11596.906,29596.025,55.3337,161618.14,Wednesday,April,2025
2025-04-10,10183.532,11567.342,29435.043,55.327198,161011.9,Thursday,April,2025
2025-04-11,10176.224,11553.317,29366.775,55.319714,160677.27,Friday,April,2025
2025-04-12,10179.332,11560.26,29432.775,55.316414,160914.83,Saturday,April,2025
2025-04-13,10191.311,11585.814,29624.373,55.322872,161851.64,Sunday,April,2025
2025-04-14,10196.199,11594.694,29746.588,55.33334,162786.52,Monday,April,2025
2025-04-15,10188.338,11577.095,29710.312,55.340782,163146.1,Tuesday,April,2025
2025-04-16,10175.912,11552.17,29583.375,55.34149,162853.25,Wednesday,April,2025
2025-04-17,10165.551,11532.8125,29450.793,55.335846,162233.66,Thursday,April,2025
2025-04-18,10161.775,11526.557,29399.018,55.32864,161841.84,Friday,April,2025
2025-04-19,10167.405,11538.779,29469.893,55.324883,161972.7,Saturday,April,2025
2025-04-20,10181.49,11568.427,29660.436,55.330036,162757.45,Sunday,April,2025
2025-04-21,10188.3545,11581.192,29783.67,55.339375,163561.58,Monday,April,2025
2025-04-22,10182.364,11567.437,29751.436,55.34636,163836.44,Tuesday,April,2025
2025-04-23,10171.531,11545.723,29625.502,55.34661,163458.56,Wednesday,April,2025
2025-04-24,10162.403,11528.757,29491.195,55.340454,162755.98,Thursday,April,2025
2025-04-25,10159.53,11524.132,29435.96,55.33268,162284.61,Friday,April,2025
2025-04-26,10165.864,11537.555,29502.697,55.328316,162339.67,Saturday,April,2025
2025-04-27,10180.55,11568.156,29688.957,55.332798,163050.1,Sunday,April,2025
2025-04-28,10187.907,11581.692,29808.684,55.341595,163793.75,Monday,April,2025
2025-04-29,10182.241,11568.399,29772.93,55.348186,164020.69,Tuesday,April,2025
2025-04-30,10171.628,11546.946,29643.523,55.348087,163601.72,Wednesday,April,2025
2025-05-01,10162.643,11530.101,29505.951,55.341606,162863.5,Thursday,May,2025
2025-05-02,10157.73,11520.187,29424.584,55.33437,162419.22,Friday,May,2025
2025-05-03,10159.558,11522.864,29451.277,55.330685,162517.1,Saturday,May,2025
2025-05-04,10166.149,11534.746,29594.002,55.336113,163389.55,Sunday,May,2025
2025-05-05,10167.312,11534.741,29710.875,55.34706,164459.3,Monday,May,2025
2025-05-06,10160.142,11518.195,29705.873,55.355553,165009.62,Tuesday,May,2025
2025-05-07,10148.66,11494.411,29591.047,55.356228,164790.39,Wednesday,May,2025
2025-05-08,10138.874,11475.218,29460.771,55.350643,164225.39,Thursday,May,2025
2025-05-09,10134.85,11467.501,29393.404,55.343544,163828.66,Friday,May,2025
2025-05-10,10138.099,11473.971,29436.965,55.340473,163976.45,Saturday,May,2025
2025-05-11,10145.312,11488.046,29586.264,55.345932,164837.34,Sunday,May,2025
2025-05-12,10148.361,11492.971,29716.541,55.356346,165854.61,Monday,May,2025
2025-05-13,10143.645,11482.416,29724.78,55.36428,166330.31,Tuesday,May,2025
2025-05-14,10134.832,11464.996,29622.002,55.364574,166031.14,Wednesday,May,2025
2025-05-15,10127.481,11451.534,29500.059,55.358677,165380.36,Thursday,May,2025
2025-05-16,10125.557,11448.694,29438.77,55.351265,164899.52,Friday,May,2025
2025-05-17,10130.547,11459.144,29485.012,55.347694,164950.88,Saturday,May,2025
2025-05-18,10139.217,11476.48,29634.822,55.35247,165708.33,Sunday,May,2025
2025-05-19,10143.563,11484.2295,29764.365,55.36209,166619.89,Monday,May,2025
2025-05-20,10139.989,11476.101,29770.74,55.369297,166996.39,Tuesday,May,2025
2025-05-21,10132.163,11460.746,29665.4,55.368984,166607.72,Wednesday,May,2025
2025-05-22,10125.607,11448.922,29540.215,55.362526,165875.5,Thursday,May,2025
2025-05-23,10124.305,11447.315,29475.408,55.3546,165321.62,Friday,May,2025
2025-05-24,10129.781,11458.683,29518.023,55.350536,165306.58,Saturday,May,2025
2025-05-25,10138.832,11476.709,29664.441,55.35485,166005.6,Sunday,May,2025
2025-05-26,10143.479,11484.969,29790.719,55.364063,166865.81,Monday,May,2025
2025-05-27,10140.118,11477.176,29793.67,55.370922,167197.08,Tuesday,May,2025
2025-05-28,10132.436,11462.024,29685.05,55.370316,166769.84,Wednesday,May,2025
2025-05-29,10125.976,11450.308,29556.873,55.363598,166004.47,Thursday,May,2025
2025-05-30,10124.732,11448.738,29489.398,55.35544,165422.05,Friday,May,2025
2025-05-31,10130.251,11460.111,29529.848,55.35118,165383.95,Saturday,May,2025
2025-06-01,10139.332,11478.128,29674.494,55.35534,166064.42,Sunday,June,2025
2025-06-02,10144.598,11487.711,29822.113,55.367317,167152.14,Monday,June,2025
2025-06-03,10141.762,11480.741,29842.725,55.376743,167708.83,Tuesday,June,2025
2025-06-04,10134.114,11465.2705,29743.703,55.377876,167459.44,Wednesday,June,2025
2025-06-05,10127.566,11453.015,29622.719,55.37256,166839.2,Thursday,June,2025
2025-06-06,10125.952,11450.1455,29557.111,55.365734,166365.34,Friday,June,2025
2025-06-07,10131.179,11460.502,29603.715,55.36347,166473.73,Saturday,June,2025
2025-06-08,10140.247,11478.073,29760.771,55.370205,167342.11,Sunday,June,2025
2025-06-09,10144.738,11485.548,29896.09,55.3814,168355.28,Monday,June,2025
2025-06-10,10140.89,11476.33,29909.7,55.38923,168833.69,Tuesday,June,2025
2025-06-11,10132.157,11458.632,29808.443,55.38855,168515.47,Wednesday,June,2025
2025-06-12,10125.115,11445.245,29668.812,55.381004,167706.19,Thursday,June,2025
2025-06-13,10123.198,11441.939,29591.846,55.372562,167099.22,Friday,June,2025
2025-06-14,10128.23,11452.171,29631.027,55.369164,167112.03,Saturday,June,2025
2025-06-15,10137.189,11469.8545,29783.553,55.374992,167907.44,Sunday,June,2025
2025-06-16,10141.719,11477.715,29915.418,55.385303,168851.11,Monday,June,2025
2025-06-17,10137.738,11468.62,29933.09,55.392513,169314.48,Tuesday,June,2025
2025-06-18,10129.117,11451.458,29833.348,55.391304,168963.61,Wednesday,June,2025
2025-06-19,10122.459,11438.996,29686.97,55.38313,168066.7,Thursday,June,2025
2025-06-20,10120.901,11436.603,29606.682,55.37434,167404.28,Friday,June,2025
2025-06-21,10126.243,11447.633,29643.482,55.370674,167373.17,Saturday,June,2025
2025-06-22,10135.447,11465.96,29794.455,55.376278,168133.4,Sunday,June,2025
2025-06-23,10140.213,11474.412,29925.162,55.386356,169045.5,Monday,June,2025
2025-06-24,10136.391,11465.752,29943.557,55.393402,169493.5,Tuesday,June,2025
2025-06-25,10127.965,11449.071,29843.875,55.392082,169125.06,Wednesday,June,2025
2025-06-26,10121.535,11437.109,29695.61,55.383762,168199.28,Thursday,June,2025
2025-06-27,10120.166,11435.134,29614.164,55.374893,167516.47,Friday,June,2025
2025-06-28,10125.658,11446.499,29649.975,55.371155,167468.0,Saturday,June,2025
2025-06-29,10134.978,11465.077,29800.176,55.37669,168213.78,Sunday,June,2025
2025-06-30,10139.842,11473.736,29930.227,55.386692,169113.2,Monday,June,2025
2025-07-01,10136.089,11465.229,29948.352,55.39369,169552.66,Tuesday,July,2025
2025-07-02,10129.063,11452.002,29872.87,55.394405,169375.62,Wednesday,July,2025
2025-07-03,10124.055,11443.427,29744.096,55.38935,168656.69,Thursday,July,2025
2025-07-04,10123.293,11442.469,29670.104,55.383545,168127.23,Friday,July,2025
2025-07-05,10128.344,11452.0,29724.598,55.384438,168394.84,Saturday,July,2025
2025-07-06,10137.398,11469.33,29892.42,55.39443,169443.11,Sunday,July,2025
2025-07-07,10142.3125,11477.711,30043.076,55.40787,170611.9,Monday,July,2025
2025-07-08,10140.214,11472.654,30136.771,55.4095,171273.75,Tuesday,July,2025
2025-07-09,10132.7,11457.981,30079.174,55.405014,171040.19,Wednesday,July,2025
2025-07-10,10126.031,11445.613,29929.158,55.398815,170199.7,Thursday,July,2025
2025-07-11,10123.13,11439.778,29812.56,55.394756,169552.38,Friday,July,2025
2025-07-12,10126.367,11445.321,29835.363,55.397205,169749.39,Saturday,July,2025
2025-07-13,10134.658,11461.023,29996.36,55.405716,170726.27,Sunday,July,2025
2025-07-14,10140.244,11470.968,30168.078,55.413345,171774.88,Monday,July,2025
2025-07-15,10137.586,11465.076,30258.877,55.414333,172398.5,Tuesday,July,2025
2025-07-16,10129.79,11450.107,30195.002,55.40929,172100.39,Wednesday,July,2025
2025-07-17,10123.006,11437.781,30037.021,55.402645,171186.38,Thursday,July,2025
2025-07-18,10120.225,11432.42,29907.64,55.398277,170439.0,Friday,July,2025
2025-07-19,10123.608,11438.508,29920.246,55.40048,170553.16,Saturday,July,2025
2025-07-20,10132.073,11454.814,30073.107,55.408764,171458.06,Sunday,July,2025
2025-07-21,10137.805,11465.333,30240.363,55.416145,172454.45,Monday,July,2025
2025-07-22,10135.373,11460.129,30325.404,55.416874,173016.44,Tuesday,July,2025
2025-07-23,10127.858,11445.906,30255.693,55.41161,172657.42,Wednesday,July,2025
2025-07-24,10121.351,11434.274,30091.855,55.40478,171685.78,Thursday,July,2025
2025-07-25,10118.854,11429.586,29955.604,55.40025,170877.11,Friday,July,2025
2025-07-26,10122.47,11436.2295,29962.316,55.402294,170937.89,Saturday,July,2025
2025-07-27,10131.132,11453.001,30110.19,55.410423,171795.92,Sunday,July,2025
2025-07-28,10137.022,11463.899,30273.672,55.417633,172753.72,Monday,July,2025
2025-07-29,10134.747,11459.051,30354.896,55.41821,173277.95,Tuesday,July,2025
2025-07-30,10127.379,11445.141,30281.617,55.412804,172884.4,Wednesday,July,2025
2025-07-31,10120.993,11433.763,30114.445,55.40584,171881.86,Thursday,July,2025
2025-08-01,10118.599,11429.283,29975.031,55.4012,171044.78,Friday,August,2025
2025-08-02,10123.274,11438.312,30014.242,55.40544,171302.22,Saturday,August,2025
2025-08-03,10132.571,11455.866,30207.531,55.416267,172498.89,Sunday,August,2025
2025-08-04,10139.608,11468.88,30402.953,55.425457,173709.55,Monday,August,2025
2025-08-05,10138.474,11466.183,30505.133,55.427273,174407.5,Tuesday,August,2025
2025-08-06,10132.679,11455.795,30455.453,55.42302,174183.44,Wednesday,August,2025
2025-08-07,10127.39,11446.791,30305.096,55.41723,173309.66,Thursday,August,2025
2025-08-08,10124.693,11441.239,30199.13,55.414196,172740.44,Friday,August,2025
2025-08-09,10127.368,11444.854,30242.277,55.417793,173123.0,Saturday,August,2025
2025-08-10,10134.528,11456.97,30435.445,55.42773,174396.27,Sunday,August,2025
2025-08-11,10139.941,11465.968,30635.885,55.43635,175688.61,Monday,August,2025
2025-08-12,10137.784,11460.893,30733.576,55.437435,176373.64,Tuesday,August,2025
2025-08-13,10130.919,11448.226,30674.477,55.43224,176086.8,Wednesday,August,2025
2025-08-14,10124.492,11436.8545,30513.44,55.425617,175145.7,Thursday,August,2025
2025-08-15,10120.707,11429.191,30396.086,55.42186,174512.48,Friday,August,2025
2025-08-16,10122.525,11431.297,30425.62,55.42479,174814.38,Saturday,August,2025
2025-08-17,10129.275,11442.955,30607.982,55.434193,176008.7,Sunday,August,2025
2025-08-18,10134.645,11452.33,30797.885,55.44235,177206.61,Monday,August,2025
2025-08-19,10132.717,11448.229,30885.342,55.442993,177790.8,Tuesday,August,2025
2025-08-20,10126.178,11436.648,30814.922,55.43739,177394.86,Wednesday,August,2025
2025-08-21,10120.086,11426.328,30641.818,55.430393,176345.6,Thursday,August,2025
2025-08-22,10116.652,11419.722,30512.412,55.42632,175607.78,Friday,August,2025
2025-08-23,10118.822,11422.8545,30531.016,55.42895,175811.98,Saturday,August,2025
2025-08-24,10125.944,11435.553,30703.463,55.43805,176912.31,Sunday,August,2025
2025-08-25,10131.712,11446.0,30884.674,55.44585,178020.44,Monday,August,2025
2025-08-26,10130.2,11442.954,30963.129,55.446182,178514.31,Tuesday,August,2025
2025-08-27,10124.0625,11432.334,30884.066,55.44028,178033.69,Wednesday,August,2025
2025-08-28,10118.325,11422.846,30702.703,55.43301,176906.94,Thursday,August,2025
2025-08-29,10115.199,11416.946,30565.879,55.428707,176100.17,Friday,August,2025
2025-08-30,10117.632,11420.671,30578.053,55.43112,176243.66,Saturday,August,2025
2025-08-31,10124.9795,11433.873,30744.83,55.44001,177289.38,Sunday,August,2025
2025-09-01,10130.938,11444.747,30922.158,55.44755,178354.53,Monday,September,2025
2025-09-02,10129.99,11443.222,30993.242,55.448612,178776.12,Tuesday,September,2025
2025-09-03,10125.477,11436.456,30918.945,55.44423,178315.28,Wednesday,September,2025
2025-09-04,10120.833,11429.729,30754.895,55.438683,177303.05,Thursday,September,2025
2025-09-05,10118.359,11425.258,30664.428,55.436356,176789.3,Friday,September,2025
2025-09-06,10120.381,11427.395,30720.906,55.439835,177248.66,Saturday,September,2025
2025-09-07,10126.969,11437.458,30966.88,55.449852,178667.42,Sunday,September,2025
2025-09-08,10131.586,11443.169,31237.46,55.459194,180061.34,Monday,September,2025
2025-09-09,10130.3,11438.678,31350.295,55.461536,180623.44,Tuesday,September,2025
2025-09-10,10124.142,11427.208,31256.436,55.456745,180164.64,Wednesday,September,2025
2025-09-11,10116.853,11414.397,31075.287,55.4504,179226.06,Thursday,September,2025
2025-09-12,10112.12,11404.567,31002.04,55.448032,178764.44,Friday,September,2025
2025-09-13,10112.399,11402.233,31113.812,55.45225,179245.83,Saturday,September,2025
2025-09-14,10117.742,11409.468,31387.828,55.462193,180656.02,Sunday,September,2025
2025-09-15,10121.633,11414.232,31660.59,55.470505,182068.25,Monday,September,2025
2025-09-16,10120.225,11410.205,31766.14,55.471935,182601.66,Tuesday,September,2025
2025-09-17,10114.355,11400.013,31657.11,55.466515,182073.89,Wednesday,September,2025
2025-09-18,10107.369,11388.438,31452.62,55.45972,181031.39,Thursday,September,2025
2025-09-19,10103.009,11380.011,31352.406,55.456985,180450.02,Friday,September,2025
2025-09-20,10103.728,11379.277,31437.115,55.460823,180810.88,Saturday,September,2025
2025-09-21,10109.597,11388.318,31684.936,55.470215,182100.22,Sunday,September,2025
2025-09-22,10114.19,11395.321,31933.064,55.4779,183398.95,Monday,September,2025
2025-09-23,10113.597,11393.689,32012.953,55.478676,183810.45,Tuesday,September,2025
2025-09-24,10108.597,11385.907,31879.96,55.472706,183172.38,Wednesday,September,2025
2025-09-25,10102.449,11376.5205,31649.582,55.465454,182005.52,Thursday,September,2025
2025-09-26,10098.823,11370.0,31524.879,55.462315,181308.08,Friday,September,2025
2025-09-27,10100.181,11370.935,31588.13,55.46575,181567.9,Saturday,September,2025
2025-09-28,10106.601,11381.416,31816.932,55.474686,182765.34,Sunday,September,2025
2025-09-29,10111.715,11389.775,32048.258,55.481903,183982.36,Monday,September,2025
2025-09-30,10111.605,11389.367,32112.314,55.482204,184315.72,Tuesday,September,2025
2025-10-01,10107.047,11382.661,31964.406,55.475807,183603.7,Wednesday,October,2025
2025-10-02,10101.574,11375.111,31728.82,55.469326,182339.61,Thursday,October,2025
2025-10-03,10098.865,11370.793,31613.938,55.467255,181625.72,Friday,October,2025
2025-10-04,10100.958,11373.288,31691.05,55.471603,181896.42,Saturday,October,2025
2025-10-05,10107.689,11384.112,31946.01,55.481625,183124.55,Sunday,October,2025
2025-10-06,10112.842,11392.054,32205.51,55.489933,184362.17,Monday,October,2025
2025-10-07,10112.892,11391.851,32300.764,55.491695,184769.6,Tuesday,October,2025
2025-10-08,10109.261,11387.327,32179.225,55.48687,184137.47,Wednesday,October,2025
2025-10-09,10103.883,11380.02,31959.766,55.480015,183027.9,Thursday,October,2025
2025-10-10,10100.141,11373.048,31842.715,55.47652,182353.86,Friday,October,2025
2025-10-11,10100.922,11372.037,31916.172,55.47936,182638.95,Saturday,October,2025
2025-10-12,10106.339,11379.361,32167.152,55.48779,183879.64,Sunday,October,2025
2025-10-13,10110.662,11385.118,32429.178,55.494884,185177.69,Monday,October,2025
2025-10-14,10110.075,11383.32,32524.521,55.4957,185637.14,Tuesday,October,2025
2025-10-15,10105.751,11377.103,32394.428,55.490112,185005.12,Wednesday,October,2025
2025-10-16,10099.733,11368.192,32163.555,55.482822,183874.27,Thursday,October,2025
2025-10-17,10095.43,11359.848,32034.53,55.479126,183167.56,Friday,October,2025
2025-10-18,10095.755,11357.836,32096.443,55.481773,183416.56,Saturday,October,2025
2025-10-19,10100.881,11364.655,32336.996,55.489975,184623.0,Sunday,October,2025
2025-10-20,10105.159,11370.587,32589.865,55.496834,185892.42,Monday,October,2025
2025-10-21,10104.757,11369.501,32675.695,55.497486,186319.83,Tuesday,October,2025
