Tanggal,harga_petani_pred,harga_pengecer_pred,luas_lahan_pred,produktivitas_pred,produksi_pred,hari,bulan,tahun,Komoditi
2025-09-14,4744.505,4931.9175,54343.727,68.79054,371977.84,Sunday,September,2025,Jagung
2025-09-15,4735.2466,4918.818,55036.367,68.82221,377256.56,Monday,September,2025,Jagung
2025-09-16,4717.6084,4900.4756,54933.688,68.81424,376851.2,Tuesday,September,2025,Jagung
2025-09-17,4694.3604,4878.809,54542.023,68.7938,373931.1,Wednesday,September,2025,Jagung
2025-09-18,4672.157,4857.77,54408.594,68.788506,372178.72,Thursday,September,2025,Jagung
2025-09-19,4657.2603,4841.3164,54824.78,68.81032,373789.5,Friday,September,2025,Jagung
2025-09-20,4654.2886,4834.066,55792.64,68.85523,379619.94,Saturday,September,2025,Jagung
2025-09-21,4659.9004,4834.97,56873.492,68.90334,387272.94,Sunday,September,2025,Jagung
2025-09-22,4663.956,4836.1797,57393.24,68.92346,391858.12,Monday,September,2025,Jagung
2025-09-23,4658.622,4831.2827,57088.87,68.90323,390613.84,Tuesday,September,2025,Jagung
2025-09-24,4646.712,4822.326,56476.23,68.87068,386660.2,Wednesday,September,2025,Jagung
2025-09-25,4634.658,4812.7866,56121.277,68.85351,383709.12,Thursday,September,2025,Jagung
2025-09-26,4628.4834,4806.293,56318.543,68.863335,383967.28,Friday,September,2025,Jagung
2025-09-27,4633.1313,4807.616,57099.062,68.89843,388625.5,Saturday,September,2025,Jagung
2025-09-28,4645.2446,4815.8296,58013.934,68.93758,395229.12,Sunday,September,2025,Jagung
2025-09-29,4654.945,4823.465,58382.57,68.94977,398883.44,Monday,September,2025,Jagung
2025-09-30,4654.4497,4824.0776,57940.004,68.92336,396873.56,Tuesday,September,2025,Jagung
2025-10-01,4646.5415,4819.795,57189.27,68.88499,392103.5,Wednesday,October,2025,Jagung
2025-10-02,4619.733,4796.0303,56876.758,68.87739,388775.9,Thursday,October,2025,Jagung
2025-10-03,4593.583,4775.0527,57372.91,68.91475,390478.0,Friday,October,2025,Jagung
2025-10-04,4573.691,4758.809,58520.44,68.98369,396983.06,Saturday,October,2025,Jagung
2025-10-05,4558.0337,4745.878,59818.707,69.060936,405552.4,Sunday,October,2025,Jagung
2025-10-06,4537.709,4729.2246,60652.375,69.112076,411515.7,Monday,October,2025,Jagung
2025-10-07,4507.072,4704.339,60817.145,69.129166,412952.97,Tuesday,October,2025,Jagung
2025-10-08,4470.0625,4675.9087,60713.45,69.13288,412208.78,Wednesday,October,2025,Jagung
2025-10-09,4434.442,4650.7153,60888.434,69.15455,412861.1,Thursday,October,2025,Jagung
2025-10-10,4406.554,4631.143,61609.414,69.20369,416814.8,Friday,October,2025,Jagung
2025-10-11,4389.2236,4616.479,62729.023,69.26628,423731.75,Saturday,October,2025,Jagung
2025-10-12,4378.309,4605.658,63940.48,69.32785,431960.34,Sunday,October,2025,Jagung
2025-10-13,4364.8467,4595.412,64720.906,69.365715,437821.47,Monday,October,2025,Jagung
2025-10-14,4344.2197,4581.64,64845.094,69.37456,439541.7,Tuesday,October,2025,Jagung
2025-10-15,4319.7217,4566.3076,64622.17,69.36894,438724.28,Wednesday,October,2025,Jagung
2025-10-16,4297.9453,4552.43,64524.227,69.369255,438028.66,Thursday,October,2025,Jagung
2025-10-17,4282.997,4540.75,64862.508,69.386024,439512.8,Friday,October,2025,Jagung
2025-10-18,4276.7666,4532.034,65666.805,69.419785,444175.88,Saturday,October,2025,Jagung
2025-10-19,4276.3135,4528.377,66627.63,69.45845,450496.84,Sunday,October,2025,Jagung
2025-10-20,4272.9194,4526.194,67191.836,69.476166,454649.7,Monday,October,2025,Jagung
2025-10-21,4262.2153,4521.062,67110.18,69.46854,454930.22,Tuesday,October,2025,Jagung
2025-10-22,4247.5645,4514.289,66668.21,69.4484,452678.0,Wednesday,October,2025,Jagung
2025-10-23,4235.0903,4507.8857,66347.48,69.43617,450581.25,Thursday,October,2025,Jagung
2025-10-24,4228.618,4502.246,66479.75,69.44201,450759.66,Friday,October,2025,Jagung
2025-10-25,4229.948,4499.121,67082.055,69.46495,454075.2,Saturday,October,2025,Jagung
2025-10-26,4236.4146,4500.719,67863.03,69.494026,459119.56,Sunday,October,2025,Jagung
2025-10-27,4239.308,4503.362,68275.234,69.50388,462198.88,Monday,October,2025,Jagung
2025-10-28,4234.1284,4502.692,68060.586,69.489334,461535.38,Tuesday,October,2025,Jagung
2025-10-29,4224.5234,4500.0625,67488.31,69.46362,458407.5,Wednesday,October,2025,Jagung
2025-10-30,4216.4746,4496.909,67039.086,69.446304,455437.0,Thursday,October,2025,Jagung
2025-10-31,4213.9106,4493.944,67051.5,69.44755,454814.66,Friday,October,2025,Jagung
2025-11-01,4218.5713,4493.051,67549.71,69.46671,457427.47,Saturday,November,2025,Jagung
2025-11-02,4212.7793,4485.185,68346.98,69.50317,462175.88,Sunday,November,2025,Jagung
2025-11-03,4198.466,4474.402,69056.52,69.533806,466680.4,Monday,November,2025,Jagung
2025-11-04,4171.9717,4457.675,69346.26,69.54732,468648.56,Tuesday,November,2025,Jagung
2025-11-05,4139.851,4437.776,69308.24,69.552864,468646.38,Wednesday,November,2025,Jagung
2025-11-06,4108.979,4416.9263,69319.14,69.56479,468618.38,Thursday,November,2025,Jagung
2025-11-07,4084.4802,4396.144,69715.14,69.591194,470524.8,Friday,November,2025,Jagung
2025-11-08,4070.7773,4379.189,70571.266,69.637566,475676.12,Saturday,November,2025,Jagung
2025-11-09,4061.1963,4366.6206,71606.984,69.68908,482479.72,Sunday,November,2025,Jagung
2025-11-10,4045.0176,4355.251,72444.47,69.72471,487955.47,Monday,November,2025,Jagung
2025-11-11,4021.6348,4345.27,72839.03,69.74384,490582.12,Tuesday,November,2025,Jagung
2025-11-12,3996.1064,4336.3,72848.625,69.75257,490838.78,Wednesday,November,2025,Jagung
2025-11-13,3974.4045,4327.298,72842.2,69.76543,490727.72,Thursday,November,2025,Jagung
2025-11-14,3960.88,4317.952,73187.55,69.79252,492586.47,Friday,November,2025,Jagung
2025-11-15,3958.271,4311.332,73963.64,69.83673,497543.22,Saturday,November,2025,Jagung
2025-11-16,3958.6934,4308.3345,74908.59,69.88225,503954.12,Sunday,November,2025,Jagung
2025-11-17,3951.8728,4305.741,75640.555,69.90839,508849.6,Monday,November,2025,Jagung
2025-11-18,3935.819,4301.546,75885.12,69.90944,510417.0,Tuesday,November,2025,Jagung
2025-11-19,3917.9023,4298.1963,75712.766,69.90063,509503.88,Wednesday,November,2025,Jagung
2025-11-20,3904.0647,4294.5093,75505.234,69.897125,508128.78,Thursday,November,2025,Jagung
2025-11-21,3898.4497,4290.0557,75648.72,69.910164,508786.4,Friday,November,2025,Jagung
2025-11-22,3903.0437,4287.9097,76231.164,69.94108,512551.03,Saturday,November,2025,Jagung
2025-11-23,3909.8547,4288.8213,77001.83,69.97401,517846.8,Sunday,November,2025,Jagung
2025-11-24,3908.8596,4289.805,77567.14,69.98811,521670.94,Monday,November,2025,Jagung
2025-11-25,3898.1406,4288.738,77644.164,69.97755,522166.0,Tuesday,November,2025,Jagung
2025-11-26,3885.1633,4288.065,77298.45,69.95816,520147.94,Wednesday,November,2025,Jagung
2025-11-27,3878.281,4287.985,76900.77,69.94864,517380.4,Thursday,November,2025,Jagung
2025-11-28,3877.215,4285.7944,76877.66,69.95375,516886.12,Friday,November,2025,Jagung
2025-11-29,3883.7156,4284.418,77328.63,69.97447,519888.28,Saturday,November,2025,Jagung
2025-11-30,3892.575,4286.164,77982.17,69.99906,524471.25,Sunday,November,2025,Jagung
2025-12-01,3894.4006,4288.4272,78431.79,70.00727,527522.25,Monday,December,2025,Jagung
2025-12-02,3882.5178,4287.3374,78495.945,70.011116,527771.5,Tuesday,December,2025,Jagung
2025-12-03,3868.345,4286.083,78239.8,70.02256,526016.9,Wednesday,December,2025,Jagung
2025-12-04,3855.234,4282.022,77998.95,70.04432,524165.4,Thursday,December,2025,Jagung
2025-12-05,3848.6382,4276.1387,78163.01,70.08313,524978.0,Friday,December,2025,Jagung
2025-12-06,3850.6733,4273.5054,78855.38,70.13813,529874.9,Saturday,December,2025,Jagung
2025-12-07,3854.7725,4273.2275,79825.97,70.19543,536851.9,Sunday,December,2025,Jagung
2025-12-08,3853.2344,4273.1943,80634.195,70.235855,542500.44,Monday,December,2025,Jagung
2025-12-09,3843.1467,4272.086,80910.914,70.25248,544359.56,Tuesday,December,2025,Jagung
2025-12-10,3829.9495,4269.8267,80756.95,70.26015,543363.6,Wednesday,December,2025,Jagung
2025-12-11,3819.2983,4266.086,80557.75,70.27345,542024.1,Thursday,December,2025,Jagung
2025-12-12,3814.632,4261.4824,80674.76,70.297844,542762.5,Friday,December,2025,Jagung
2025-12-13,3818.9287,4260.533,81278.54,70.33523,547215.6,Saturday,December,2025,Jagung
2025-12-14,3824.9705,4261.6387,82140.86,70.37424,553463.9,Sunday,December,2025,Jagung
2025-12-15,3825.2986,4263.027,82831.07,70.3966,558249.5,Monday,December,2025,Jagung
2025-12-16,3817.4524,4263.297,82994.4,70.396774,559231.4,Tuesday,December,2025,Jagung
2025-12-17,3806.287,4262.153,82707.35,70.38771,557218.56,Wednesday,December,2025,Jagung
2025-12-18,3797.631,4259.7266,82350.07,70.383865,554760.06,Thursday,December,2025,Jagung
2025-12-19,3794.7905,4256.4463,82303.46,70.39242,554365.75,Friday,December,2025,Jagung
2025-12-20,3800.948,4256.7593,82766.305,70.416756,557822.0,Saturday,December,2025,Jagung
2025-12-21,3808.656,4258.944,83498.84,70.44405,563124.2,Sunday,December,2025,Jagung
2025-12-22,3810.528,4261.3003,84067.34,70.45588,567021.56,Monday,December,2025,Jagung
2025-12-23,3804.144,4262.4087,84113.25,70.44646,567158.8,Tuesday,December,2025,Jagung
2025-12-24,3794.3606,4261.916,83711.76,70.42893,564324.9,Wednesday,December,2025,Jagung
2025-12-25,3787.0554,4260.042,83242.945,70.41748,561080.9,Thursday,December,2025,Jagung
2025-12-26,3785.494,4257.214,83095.21,70.419716,559971.2,Friday,December,2025,Jagung
2025-12-27,3792.831,4257.8926,83470.79,70.4388,562803.7,Saturday,December,2025,Jagung
2025-12-28,3801.5806,4260.3867,84126.05,70.46153,567550.06,Sunday,December,2025,Jagung
2025-12-29,3804.3723,4262.9995,84624.234,70.46934,570946.7,Monday,December,2025,Jagung
2025-12-30,3798.7822,4264.264,84604.055,70.45637,570618.6,Tuesday,December,2025,Jagung
2025-12-31,3789.682,4263.8477,84138.4,70.43579,567335.75,Wednesday,December,2025,Jagung
2024-01-01,13019.738,16285.3545,245.41069,2.2259796,24.224161,Monday,January,2024,Kacang Hijau
2024-01-02,13032.947,16086.207,98.52529,0.5186922,191.75284,Tuesday,January,2024,Kacang Hijau
2024-01-03,13085.943,15678.489,-273.16348,-0.9073968,50.480713,Wednesday,January,2024,Kacang Hijau
2024-01-04,13059.252,15522.095,-368.13855,-1.0407171,-98.67189,Thursday,January,2024,Kacang Hijau
2024-01-05,13053.565,15446.718,-352.96014,-1.0227695,-195.2416,Friday,January,2024,Kacang Hijau
2024-01-06,13042.444,15406.871,-304.19095,-0.87909585,-225.44257,Saturday,January,2024,Kacang Hijau
2024-01-07,13029.159,15395.255,-259.57037,-0.67966443,-227.73877,Sunday,January,2024,Kacang Hijau
2024-01-08,13017.991,15393.787,-232.4108,-0.50443435,-217.9836,Monday,January,2024,Kacang Hijau
2024-01-09,13009.983,15377.902,-214.9172,-0.35423455,-202.99835,Tuesday,January,2024,Kacang Hijau
2024-01-10,13015.752,15330.413,-165.09976,-0.17738989,-158.34091,Wednesday,January,2024,Kacang Hijau
2024-01-11,13024.949,15276.594,-114.61916,-0.028358156,-119.58485,Thursday,January,2024,Kacang Hijau
2024-01-12,13032.516,15239.133,-78.26229,0.06732557,-84.95191,Friday,January,2024,Kacang Hijau
2024-01-13,13032.237,15226.65,-60.659866,0.10736336,-56.34659,Saturday,January,2024,Kacang Hijau
2024-01-14,13019.071,15239.263,-68.88985,0.09371481,-45.62287,Sunday,January,2024,Kacang Hijau
2024-01-15,13007.804,15259.28,-122.330124,-0.09165163,-139.31209,Monday,January,2024,Kacang Hijau
2024-01-16,13019.138,15279.881,-154.01375,-0.34451815,-217.9481,Tuesday,January,2024,Kacang Hijau
2024-01-17,13024.6,15320.204,-199.28886,-0.6231491,-284.25845,Wednesday,January,2024,Kacang Hijau
2024-01-18,13002.55,15482.216,-111.31116,-0.72641057,-211.5832,Thursday,January,2024,Kacang Hijau
2024-01-19,12961.525,15746.931,-9.127398,-0.6245109,-107.79001,Friday,January,2024,Kacang Hijau
2024-01-20,12922.779,16142.775,50.2097,-0.22626886,-70.706535,Saturday,January,2024,Kacang Hijau
2024-01-21,12902.869,16520.719,27.464417,-0.16817039,-71.95181,Sunday,January,2024,Kacang Hijau
2024-01-22,12902.191,16855.014,-1.8984362,-0.30912137,-125.076775,Monday,January,2024,Kacang Hijau
2024-01-23,12910.217,17106.957,-14.130372,-0.44993538,-181.6427,Tuesday,January,2024,Kacang Hijau
2024-01-24,12912.906,17252.428,-35.52342,-0.45425627,-177.90074,Wednesday,January,2024,Kacang Hijau
2024-01-25,12916.622,17298.484,-51.385773,-0.44861978,-160.15009,Thursday,January,2024,Kacang Hijau
2024-01-26,12919.618,17308.076,-65.01472,-0.45539787,-140.87639,Friday,January,2024,Kacang Hijau
2024-01-27,12921.645,17322.71,-83.331635,-0.48899567,-137.1477,Saturday,January,2024,Kacang Hijau
2024-01-28,12922.984,17352.402,-105.347916,-0.5391504,-154.28078,Sunday,January,2024,Kacang Hijau
2024-01-29,12924.26,17387.816,-127.66054,-0.5865578,-181.17757,Monday,January,2024,Kacang Hijau
2024-01-30,12925.67,17404.863,-141.05013,-0.60529727,-196.7433,Tuesday,January,2024,Kacang Hijau
2024-01-31,12927.095,17386.445,-138.90346,-0.58499056,-185.93748,Wednesday,January,2024,Kacang Hijau
2024-02-01,12928.741,17339.545,-133.29395,-0.55066967,-158.27936,Thursday,February,2024,Kacang Hijau
2024-02-02,12929.078,17298.162,-131.88086,-0.54063404,-128.89313,Friday,February,2024,Kacang Hijau
2024-02-03,12928.176,17283.332,-133.47916,-0.55437255,-116.49117,Saturday,February,2024,Kacang Hijau
2024-02-04,12926.95,17293.1,-137.46236,-0.5781266,-124.762146,Sunday,February,2024,Kacang Hijau
2024-02-05,12926.291,17315.77,-145.54866,-0.60239595,-142.79916,Monday,February,2024,Kacang Hijau
2024-02-06,12926.69,17329.037,-155.52345,-0.61341685,-153.89272,Tuesday,February,2024,Kacang Hijau
2024-02-07,12927.816,17318.145,-162.61108,-0.6064924,-147.07571,Wednesday,February,2024,Kacang Hijau
2024-02-08,12930.682,17276.807,-177.96954,-0.62683827,-130.70445,Thursday,February,2024,Kacang Hijau
2024-02-09,12933.602,17230.361,-197.02837,-0.67541033,-116.00754,Friday,February,2024,Kacang Hijau
2024-02-10,12931.917,17222.494,-191.06223,-0.675873,-106.48909,Saturday,February,2024,Kacang Hijau
2024-02-11,12927.904,17249.803,-172.50706,-0.6445137,-109.92281,Sunday,February,2024,Kacang Hijau
2024-02-12,12926.099,17285.146,-169.44768,-0.64300364,-126.17232,Monday,February,2024,Kacang Hijau
2024-02-13,12926.215,17307.266,-173.30803,-0.64097995,-137.14842,Tuesday,February,2024,Kacang Hijau
2024-02-14,12927.431,17302.717,-176.32576,-0.6263031,-131.46202,Wednesday,February,2024,Kacang Hijau
2024-02-15,12931.68,17260.57,-197.90163,-0.6676314,-121.036224,Thursday,February,2024,Kacang Hijau
2024-02-16,12934.903,17215.814,-216.27933,-0.71799415,-109.372185,Friday,February,2024,Kacang Hijau
2024-02-17,12933.05,17210.6,-207.05698,-0.7122336,-101.22649,Saturday,February,2024,Kacang Hijau
2024-02-18,12928.3125,17243.05,-181.89915,-0.6644744,-103.950806,Sunday,February,2024,Kacang Hijau
2024-02-19,12926.215,17281.928,-175.60703,-0.6550946,-120.50826,Monday,February,2024,Kacang Hijau
2024-02-20,12926.265,17306.29,-177.73148,-0.64906144,-132.25157,Tuesday,February,2024,Kacang Hijau
2024-02-21,12927.501,17302.992,-179.5871,-0.6319196,-127.47052,Wednesday,February,2024,Kacang Hijau
2024-02-22,12931.714,17262.266,-200.04242,-0.6712157,-117.80377,Thursday,February,2024,Kacang Hijau
2024-02-23,12934.857,17218.82,-217.35933,-0.71951693,-106.71381,Friday,February,2024,Kacang Hijau
2024-02-24,12932.964,17214.166,-207.42311,-0.71213067,-98.99523,Saturday,February,2024,Kacang Hijau
2024-02-25,12928.345,17246.31,-182.82303,-0.6659486,-102.53612,Sunday,February,2024,Kacang Hijau
2024-02-26,12926.312,17284.941,-176.73581,-0.65711534,-119.69429,Monday,February,2024,Kacang Hijau
2024-02-27,12926.394,17309.088,-178.88812,-0.65119064,-131.89885,Tuesday,February,2024,Kacang Hijau
2024-02-28,12927.644,17305.531,-180.65872,-0.633914,-127.43766,Wednesday,February,2024,Kacang Hijau
2024-02-29,12931.722,17265.367,-200.06705,-0.6705851,-117.57744,Thursday,February,2024,Kacang Hijau
2024-03-01,12934.797,17222.281,-216.88051,-0.7176959,-106.42833,Friday,March,2024,Kacang Hijau
2024-03-02,12932.484,17219.297,-202.83923,-0.6959373,-97.427086,Saturday,March,2024,Kacang Hijau
2024-03-03,12928.703,17245.54,-182.36134,-0.6527639,-103.96643,Sunday,March,2024,Kacang Hijau
2024-03-04,12927.106,17277.02,-177.43434,-0.6379541,-123.23974,Monday,March,2024,Kacang Hijau
2024-03-05,12927.411,17296.287,-181.10077,-0.6277995,-137.07855,Tuesday,March,2024,Kacang Hijau
2024-03-06,12928.533,17294.654,-185.0699,-0.61366767,-134.94608,Wednesday,March,2024,Kacang Hijau
2024-03-07,12931.306,17269.74,-202.06355,-0.6440719,-126.360634,Thursday,March,2024,Kacang Hijau
2024-03-08,12933.105,17243.25,-214.78336,-0.6801844,-115.78637,Friday,March,2024,Kacang Hijau
2024-03-09,12930.948,17243.541,-200.19531,-0.65436107,-105.90349,Saturday,March,2024,Kacang Hijau
2024-03-10,12928.822,17264.564,-188.95374,-0.63599443,-115.0326,Sunday,March,2024,Kacang Hijau
2024-03-11,12928.082,17292.104,-187.98906,-0.6329421,-134.6103,Monday,March,2024,Kacang Hijau
2024-03-12,12928.77,17308.943,-193.29033,-0.6296798,-147.77444,Tuesday,March,2024,Kacang Hijau
2024-03-13,12930.028,17306.05,-197.75436,-0.6207216,-144.37187,Wednesday,March,2024,Kacang Hijau
2024-03-14,12932.549,17281.635,-212.72232,-0.64948684,-133.51424,Thursday,March,2024,Kacang Hijau
2024-03-15,12934.222,17254.969,-224.17055,-0.68606895,-121.138794,Friday,March,2024,Kacang Hijau
2024-03-16,12931.973,17254.443,-208.47682,-0.66068447,-109.84542,Saturday,March,2024,Kacang Hijau
2024-03-17,12929.906,17273.586,-197.53499,-0.64587533,-118.54347,Sunday,March,2024,Kacang Hijau
2024-03-18,12929.096,17299.566,-196.14435,-0.64383626,-137.68358,Monday,March,2024,Kacang Hijau
2024-03-19,12929.652,17315.24,-200.75519,-0.64066684,-150.40843,Tuesday,March,2024,Kacang Hijau
2024-03-20,12930.77,17311.488,-204.41122,-0.63146424,-146.54991,Wednesday,March,2024,Kacang Hijau
2024-03-21,12933.176,17286.31,-218.65274,-0.6599646,-135.2932,Thursday,March,2024,Kacang Hijau
2024-03-22,12934.749,17258.982,-229.34639,-0.69595265,-122.53961,Friday,March,2024,Kacang Hijau
2024-03-23,12932.404,17257.895,-212.83769,-0.66945994,-110.894516,Saturday,March,2024,Kacang Hijau
2024-03-24,12930.247,17276.559,-201.1993,-0.65353596,-119.333176,Sunday,March,2024,Kacang Hijau
2024-03-25,12929.361,17302.1,-199.24347,-0.65049386,-138.29788,Monday,March,2024,Kacang Hijau
2024-03-26,12929.858,17317.39,-203.37901,-0.6464576,-150.88603,Tuesday,March,2024,Kacang Hijau
2024-03-27,12930.926,17313.318,-206.61282,-0.63648957,-146.91959,Wednesday,March,2024,Kacang Hijau
2024-03-28,12933.3125,17287.781,-220.60912,-0.66464883,-135.62386,Thursday,March,2024,Kacang Hijau
2024-03-29,12934.863,17260.168,-231.02344,-0.7001443,-122.81426,Friday,March,2024,Kacang Hijau
2024-03-30,12932.492,17258.875,-214.21873,-0.6730359,-111.10333,Saturday,March,2024,Kacang Hijau
2024-03-31,12930.305,17277.412,-202.27824,-0.656403,-119.46725,Sunday,March,2024,Kacang Hijau
2024-04-01,12929.399,17302.836,-200.1102,-0.6528407,-138.3887,Monday,April,2024,Kacang Hijau
2024-04-02,12929.92,17317.521,-200.7736,-0.64055663,-153.23325,Tuesday,April,2024,Kacang Hijau
2024-04-03,12930.85,17313.646,-200.37874,-0.62170744,-151.75056,Wednesday,April,2024,Kacang Hijau
2024-04-04,12931.169,17297.47,-197.2828,-0.60318905,-137.09758,Thursday,April,2024,Kacang Hijau
2024-04-05,12930.795,17280.137,-190.6361,-0.5895235,-120.014915,Friday,April,2024,Kacang Hijau
2024-04-06,12930.303,17270.648,-181.8535,-0.5792475,-113.22998,Saturday,April,2024,Kacang Hijau
2024-04-07,12929.944,17274.678,-175.42471,-0.5718914,-123.847084,Sunday,April,2024,Kacang Hijau
2024-04-08,12929.731,17286.031,-172.25493,-0.56216687,-143.14166,Monday,April,2024,Kacang Hijau
2024-04-09,12930.115,17294.676,-174.59082,-0.5546405,-156.40239,Tuesday,April,2024,Kacang Hijau
2024-04-10,12931.01,17291.291,-179.34254,-0.5493665,-153.6249,Wednesday,April,2024,Kacang Hijau
2024-04-11,12931.337,17277.912,-181.69347,-0.5461083,-137.82541,Thursday,April,2024,Kacang Hijau
2024-04-12,12930.992,17263.96,-179.70013,-0.5462889,-119.70337,Friday,April,2024,Kacang Hijau
2024-04-13,12930.497,17257.617,-174.38797,-0.54718554,-112.0477,Saturday,April,2024,Kacang Hijau
2024-04-14,12930.106,17263.871,-170.2822,-0.5478754,-121.871864,Sunday,April,2024,Kacang Hijau
2024-04-15,12929.837,17277.057,-168.83171,-0.5444873,-140.67708,Monday,April,2024,Kacang Hijau
2024-04-16,12930.161,17287.514,-172.56718,-0.5424264,-153.8039,Tuesday,April,2024,Kacang Hijau
2024-04-17,12931.027,17285.873,-178.49387,-0.54180926,-151.08853,Wednesday,April,2024,Kacang Hijau
2024-04-18,12931.328,17274.04,-181.66728,-0.542164,-135.50362,Thursday,April,2024,Kacang Hijau
2024-04-19,12930.945,17261.338,-180.13084,-0.5448588,-117.61865,Friday,April,2024,Kacang Hijau
2024-04-20,12930.405,17255.918,-175.029,-0.5473201,-110.18315,Saturday,April,2024,Kacang Hijau
2024-04-21,12929.983,17262.762,-170.98686,-0.5488542,-120.1796,Sunday,April,2024,Kacang Hijau
2024-04-22,12929.707,17276.326,-169.55441,-0.5459234,-139.15123,Monday,April,2024,Kacang Hijau
2024-04-23,12930.042,17287.043,-173.27408,-0.5441028,-152.45186,Tuesday,April,2024,Kacang Hijau
2024-04-24,12930.928,17285.596,-179.15187,-0.5435661,-149.9123,Wednesday,April,2024,Kacang Hijau
2024-04-25,12931.244,17273.92,-182.24971,-0.54390144,-134.50749,Thursday,April,2024,Kacang Hijau
2024-04-26,12930.8955,17261.201,-180.83969,-0.54710805,-116.88211,Friday,April,2024,Kacang Hijau
2024-04-27,12930.338,17255.914,-175.53183,-0.5490949,-109.54091,Saturday,April,2024,Kacang Hijau
2024-04-28,12929.91,17262.844,-171.36314,-0.5503016,-119.632095,Sunday,April,2024,Kacang Hijau
2024-04-29,12929.638,17276.443,-169.8493,-0.547114,-138.6893,Monday,April,2024,Kacang Hijau
2024-04-30,12929.984,17287.164,-173.5053,-0.54507256,-152.0654,Tuesday,April,2024,Kacang Hijau
2024-05-01,12930.883,17285.703,-179.32474,-0.5443395,-149.59003,Wednesday,May,2024,Kacang Hijau
2024-05-02,12931.393,17272.695,-177.9005,-0.5329655,-135.29848,Thursday,May,2024,Kacang Hijau
2024-05-03,12931.312,17255.07,-169.36546,-0.5171166,-117.26489,Friday,May,2024,Kacang Hijau
2024-05-04,12931.097,17243.148,-156.9611,-0.5004028,-108.28192,Saturday,May,2024,Kacang Hijau
2024-05-05,12930.904,17239.922,-143.16185,-0.4778355,-115.01145,Sunday,May,2024,Kacang Hijau
2024-05-06,12930.668,17244.01,-132.65877,-0.45404634,-130.68127,Monday,May,2024,Kacang Hijau
2024-05-07,12930.569,17248.553,-128.30577,-0.4364192,-142.12202,Tuesday,May,2024,Kacang Hijau
2024-05-08,12931.058,17245.154,-129.93977,-0.42679545,-139.67592,Wednesday,May,2024,Kacang Hijau
2024-05-09,12931.26,17232.965,-131.43398,-0.42246154,-125.136734,Thursday,May,2024,Kacang Hijau
2024-05-10,12931.261,17219.537,-130.06432,-0.4219655,-107.606895,Friday,May,2024,Kacang Hijau
2024-05-11,12931.19,17211.955,-124.764046,-0.42098844,-98.738525,Saturday,May,2024,Kacang Hijau
2024-05-12,12931.0625,17212.424,-117.01021,-0.41207793,-105.4432,Sunday,May,2024,Kacang Hijau
2024-05-13,12930.792,17219.965,-111.67767,-0.40050068,-121.32595,Monday,May,2024,Kacang Hijau
2024-05-14,12930.603,17228.234,-111.94913,-0.39429203,-133.3701,Tuesday,May,2024,Kacang Hijau
2024-05-15,12931.005,17228.629,-117.69595,-0.3949768,-131.95282,Wednesday,May,2024,Kacang Hijau
2024-05-16,12931.151,17219.967,-122.61827,-0.39930278,-118.66443,Thursday,May,2024,Kacang Hijau
2024-05-17,12931.114,17209.45,-123.785965,-0.40539506,-102.22825,Friday,May,2024,Kacang Hijau
2024-05-18,12931.008,17204.1,-120.228226,-0.4091388,-94.16861,Saturday,May,2024,Kacang Hijau
2024-05-19,12930.856,17206.193,-113.66988,-0.4035218,-101.46272,Sunday,May,2024,Kacang Hijau
2024-05-20,12930.578,17214.947,-109.206245,-0.39429992,-117.82859,Monday,May,2024,Kacang Hijau
2024-05-21,12930.399,17224.203,-110.15954,-0.38988385,-130.32552,Tuesday,May,2024,Kacang Hijau
2024-05-22,12930.824,17225.44,-116.448044,-0.3919638,-129.37871,Wednesday,May,2024,Kacang Hijau
2024-05-23,12930.99,17217.514,-121.77667,-0.39735335,-116.571,Thursday,May,2024,Kacang Hijau
2024-05-24,12930.963,17207.588,-123.20985,-0.40418345,-100.543625,Friday,May,2024,Kacang Hijau
2024-05-25,12930.86,17202.682,-119.811646,-0.40839368,-92.79726,Saturday,May,2024,Kacang Hijau
2024-05-26,12930.716,17205.092,-113.3564,-0.40306515,-100.32881,Sunday,May,2024,Kacang Hijau
2024-05-27,12930.452,17214.074,-108.96393,-0.39400527,-116.879036,Monday,May,2024,Kacang Hijau
2024-05-28,12930.294,17223.496,-109.96936,-0.38967198,-129.53004,Tuesday,May,2024,Kacang Hijau
2024-05-29,12930.739,17224.863,-116.29644,-0.39179692,-128.72188,Wednesday,May,2024,Kacang Hijau
2024-05-30,12930.921,17217.057,-121.65236,-0.39722067,-116.04396,Thursday,May,2024,Kacang Hijau
2024-05-31,12930.903,17207.23,-123.10268,-0.40407303,-100.126305,Friday,May,2024,Kacang Hijau
2024-06-01,12930.807,17202.4,-119.71697,-0.40829846,-92.46772,Saturday,June,2024,Kacang Hijau
2024-06-02,12930.812,17202.68,-106.53208,-0.39020953,-98.62184,Sunday,June,2024,Kacang Hijau
2024-06-03,12930.425,17205.932,-90.757866,-0.36274916,-112.13256,Monday,June,2024,Kacang Hijau
2024-06-04,12930.085,17206.299,-79.53097,-0.33169058,-120.34145,Tuesday,June,2024,Kacang Hijau
2024-06-05,12930.343,17197.982,-74.25744,-0.3066055,-116.37505,Wednesday,June,2024,Kacang Hijau
2024-06-06,12930.859,17182.316,-72.52099,-0.29062435,-103.06712,Thursday,June,2024,Kacang Hijau
