Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-09-20,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,20,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.7818314824680302,0.6234898018587329,-1.0,-1.8369701987210297e-16,0.0
2022-09-21,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,21,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-7.347880794884119e-16,1.0,-1.0,-1.8369701987210297e-16,0.0
2022-09-22,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,22,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.7818314824680271,0.6234898018587369,-1.0,-1.8369701987210297e-16,0.0
2022-09-23,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,23,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.9749279121818238,-0.22252093395631362,-1.0,-1.8369701987210297e-16,0.0
2022-09-24,Beras Premium,9509.674508769913,10000.563365448013,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,24,9,2022,0.00648930673706527,0.12245983987928977,0.0,0.21269112111666644,0.0,0.4338837391175589,-0.9009688679024188,-1.0,-1.8369701987210297e-16,0.0
2022-09-25,Beras Premium,9516.059684928616,10000.614319478329,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,25,9,2022,0.010758182446122255,0.12248291564674219,0.0,0.21269112111666644,0.0,-0.43388373911755734,-0.9009688679024195,-1.0,-1.8369701987210297e-16,0.0
2022-09-26,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,26,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.9749279121818242,-0.22252093395631184,-1.0,-1.8369701987210297e-16,0.0
2022-09-27,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,27,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.7818314824680304,0.6234898018587328,-1.0,-1.8369701987210297e-16,0.0
2022-09-28,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,28,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-9.797174393178826e-16,1.0,-1.0,-1.8369701987210297e-16,0.0
2022-09-29,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,29,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.7818314824680291,0.6234898018587344,-1.0,-1.8369701987210297e-16,0.0
2022-09-30,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,30,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.9749279121818246,-0.22252093395630992,-1.0,-1.8369701987210297e-16,0.0
2022-10-01,Beras Premium,9541.964664610963,10000.941465682901,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,1,10,2022,0.028077225141420747,0.12263107173357213,0.0,0.21269112111666644,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.0
2022-10-02,Beras Premium,9544.363975206108,10000.975672487246,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,2,10,2022,0.029681309110840104,0.12264656311389022,0.0,0.21269112111666644,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.0
2022-10-03,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,3,10,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.0
2022-10-04,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,4,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.0
2022-10-05,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,5,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0
2022-10-06,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,6,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.0
2022-10-07,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,7,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.0
2022-10-08,Beras Premium,9557.613055250922,10000.828024768616,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,8,10,2022,0.03853911891355999,0.12257969726640106,0.0,0.21269112111666644,0.0,0.7818314824680296,0.6234898018587337,-0.8660254037844386,0.5000000000000001,0.0
2022-10-09,Beras Premium,9560.208545557074,10000.72820500015,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,9,10,2022,0.040274360862354364,0.12253449146521067,0.0,0.21269112111666644,0.0,0.9749279121818237,-0.2225209339563141,-0.8660254037844386,0.5000000000000001,0.0
2022-10-10,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,10,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,0.43388373911755845,-0.9009688679024189,-0.8660254037844386,0.5000000000000001,0.0
2022-10-11,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,11,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.4338837391175562,-0.90096886790242,-0.8660254037844386,0.5000000000000001,0.0
